rounded_book_count,Genre,rounded_ratings_count,rounded_rating
20,crime,10000,4
10,fantasy,20000,4
100,NA,10000,4
10,fantasy,20000,4
20,sci-fi,10000,4
20,comedy,10000,4
100,NA,10000,4
40,romance,10000,4
300,NA,10000,4
30,romance,10000,4
20,young adult,20000,3
20,NA,10000,4
20,NA,10000,4
30,fantasy,10000,4
30,romance,10000,4
10,fantasy,10000,4
10,fantasy,10000,4
10,fairy-tales,10000,4
60,fantasy,10000,4
40,young adult,10000,4
30,sci-fi,10000,4
20,comedy,10000,4
20,romance,20000,4
50,mystery,10000,4
30,romance,30000,4
300,comedy,10000,4
50,fantasy,10000,4
30,NA,10000,4
20,NA,10000,4
20,fantasy,10000,4
10,young adult,20000,4
20,fantasy,10000,4
30,fantasy,20000,4
40,crime,10000,4
30,crime,10000,4
40,mystery,10000,4
100,NA,10000,4
60,NA,10000,4
200,young adult,20000,4
30,young adult,10000,4
10,drama,10000,4
10,romance,20000,4
10,romance,20000,4
10,young adult,20000,4
20,horror,10000,4
50,mystery,10000,4
70,romance,10000,4
30,drama,10000,3
50,romance,20000,4
20,fantasy,10000,4
200,NA,10000,4
10,romance,20000,4
20,sci-fi,10000,4
30,romance,20000,4
10,fantasy,30000,4
40,mystery,10000,4
10,NA,10000,3
20,young adult,20000,4
30,young adult,20000,4
30,young adult,10000,4
60,romance,10000,3
20,thriller,10000,4
10,fantasy,10000,4
20,romance,10000,4
400,romance,10000,4
20,young adult,10000,4
10,romance,20000,4
50,mystery,10000,4
80,thriller,10000,4
30,fantasy,10000,4
50,horror,10000,4
50,thriller,10000,4
60,mystery,20000,4
30,young adult,20000,4
0,horror,10000,4
0,fantasy,10000,4
20,mystery,10000,4
10,suspense,10000,3
60,romance,10000,4
50,mystery,10000,4
20,young adult,10000,4
80,sci-fi,10000,4
60,mystery,10000,4
20,NA,10000,4
30,fantasy,20000,4
40,crime,10000,4
60,fantasy,20000,4
30,mystery,10000,4
20,romance,10000,4
0,romance,10000,4
200,romance,10000,4
50,NA,10000,3
20,thriller,10000,4
20,romance,10000,4
20,drama,10000,4
40,fantasy,10000,4
40,mystery,10000,4
60,romance,10000,4
40,fantasy,20000,4
10,thriller,10000,4
70,NA,10000,4
100,NA,10000,4
40,romance,10000,4
20,NA,10000,4
90,drama,10000,4
60,NA,10000,4
70,NA,10000,4
10,fantasy,20000,4
200,young adult,10000,4
20,young adult,20000,4
10,young adult,20000,4
10,fantasy,10000,4
40,crime,10000,4
30,mystery,10000,4
50,thriller,10000,4
20,romance,20000,4
20,sci-fi,10000,4
60,mystery,20000,4
60,fantasy,20000,4
10,young adult,20000,4
30,crime,10000,4
10,romance,10000,4
40,NA,10000,4
10,NA,10000,4
20,fantasy,20000,4
30,mystery,10000,3
30,fantasy,10000,4
10,comedy,10000,4
20,fantasy,10000,4
100,fantasy,10000,4
60,mystery,20000,4
20,young adult,10000,4
60,crime,10000,4
20,romance,10000,4
40,mystery,10000,4
20,young adult,10000,4
10,romance,10000,4
20,romance,20000,4
30,romance,20000,4
20,thriller,10000,4
20,fantasy,20000,4
30,romance,20000,4
10,NA,10000,4
0,comedy,10000,4
50,fantasy,10000,4
10,NA,10000,4
10,romance,10000,4
30,romance,10000,4
30,NA,10000,4
100,thriller,10000,4
10,romance,10000,3
50,young adult,20000,4
20,NA,10000,4
20,NA,10000,4
60,mystery,20000,4
20,comedy,40000,4
30,fantasy,10000,4
20,NA,10000,4
20,young adult,10000,4
10,young adult,20000,4
20,young adult,20000,4
30,romance,10000,4
10,NA,10000,4
50,young adult,20000,4
60,NA,10000,4
50,fantasy,30000,4
40,drama,10000,4
20,drama,10000,4
50,romance,10000,4
10,NA,10000,4
10,young adult,10000,4
30,romance,10000,4
10,drama,10000,4
40,fantasy,20000,4
30,NA,10000,4
90,mystery,10000,4
50,mystery,10000,4
40,comedy,10000,4
40,fantasy,10000,4
50,mystery,20000,4
20,fantasy,20000,4
30,NA,10000,4
30,fantasy,10000,4
80,NA,10000,4
10,fantasy,10000,4
30,NA,10000,4
10,romance,10000,4
20,fantasy,20000,4
10,fantasy,10000,4
20,fantasy,10000,4
40,drama,10000,4
50,NA,10000,4
20,young adult,10000,4
50,sci-fi,20000,4
10,NA,10000,4
30,horror,10000,4
40,NA,10000,4
40,NA,10000,5
40,NA,10000,4
20,young adult,20000,4
30,fantasy,20000,4
20,comedy,10000,4
10,fantasy,20000,4
30,drama,10000,4
20,fantasy,20000,4
40,thriller,10000,4
90,fantasy,10000,4
40,sci-fi,10000,4
30,sci-fi,10000,4
20,mystery,10000,4
200,NA,10000,4
200,mystery,10000,4
20,mystery,10000,4
40,mystery,10000,4
20,romance,10000,4
30,fantasy,20000,4
20,NA,10000,4
20,fantasy,10000,4
30,sci-fi,10000,4
20,NA,10000,4
400,sci-fi,10000,4
20,young adult,20000,4
20,fantasy,20000,4
200,mystery,20000,4
10,drama,10000,4
10,fantasy,20000,4
10,NA,10000,4
30,NA,10000,4
50,romance,20000,4
40,thriller,10000,4
20,young adult,20000,4
40,fantasy,10000,4
30,NA,10000,4
40,crime,10000,4
60,drama,10000,4
70,romance,20000,4
40,fantasy,20000,4
50,mystery,20000,4
20,young adult,10000,4
200,mystery,20000,4
10,romance,10000,3
50,romance,20000,4
30,sci-fi,10000,4
90,drama,0,4
30,fantasy,10000,4
20,young adult,10000,4
30,fantasy,20000,4
40,mystery,10000,4
40,drama,20000,4
30,mystery,10000,4
0,fantasy,10000,4
0,drama,20000,4
60,crime,10000,4
200,mystery,10000,4
90,romance,10000,4
30,romance,10000,4
20,fantasy,20000,4
30,romance,10000,4
10,young adult,20000,4
10,young adult,20000,4
10,mystery,10000,4
20,fantasy,20000,4
200,romance,10000,4
20,fantasy,10000,4
20,young adult,10000,4
30,mystery,10000,3
20,romance,10000,4
10,mystery,10000,4
20,horror,10000,4
50,romance,10000,4
20,romance,20000,4
40,mystery,10000,4
30,romance,10000,4
10,romance,20000,4
10,romance,10000,4
200,mystery,20000,4
50,NA,10000,4
60,romance,10000,4
10,young adult,10000,4
30,NA,10000,4
10,young adult,10000,4
20,comedy,10000,4
20,disney,10000,4
10,NA,10000,4
20,fantasy,20000,4
40,romance,10000,4
40,NA,10000,4
20,romance,10000,4
60,romance,10000,4
60,fantasy,20000,4
10,young adult,20000,4
20,romance,10000,4
20,drama,10000,4
30,romance,20000,4
100,romance,10000,4
20,romance,20000,4
30,mystery,10000,4
60,romance,20000,4
10,romance,20000,4
20,romance,20000,4
20,mystery,10000,4
10,comedy,10000,4
30,drama,10000,4
20,sci-fi,10000,4
10,romance,10000,4
30,sci-fi,10000,4
30,young adult,20000,4
80,romance,10000,4
20,fantasy,20000,4
30,romance,20000,4
40,mystery,10000,4
20,NA,10000,4
40,mystery,10000,4
30,thriller,10000,4
500,NA,10000,4
50,thriller,10000,4
20,young adult,20000,4
10,romance,10000,4
30,NA,10000,4
40,fantasy,10000,4
20,romance,20000,4
20,fantasy,20000,4
20,mystery,10000,4
40,mystery,10000,4
60,mystery,10000,4
80,NA,10000,4
40,mystery,10000,3
50,romance,20000,4
300,fantasy,10000,4
30,NA,10000,4
20,drama,10000,4
50,romance,10000,4
30,thriller,10000,4
50,mystery,10000,4
20,romance,20000,4
50,romance,10000,4
20,NA,10000,4
30,fantasy,10000,4
200,mystery,20000,4
30,comedy,10000,4
20,romance,10000,4
100,mystery,10000,4
10,fantasy,20000,4
20,NA,10000,4
100,NA,10000,4
100,NA,10000,4
20,young adult,10000,4
50,mystery,10000,4
70,young adult,20000,4
0,romance,20000,4
60,romance,10000,4
60,NA,10000,4
20,romance,10000,4
10,romance,20000,4
30,horror,10000,4
30,sci-fi,10000,4
20,fantasy,10000,4
20,young adult,10000,4
60,NA,10000,4
10,NA,10000,4
30,NA,10000,4
20,romance,20000,4
30,fantasy,10000,4
30,romance,10000,4
30,romance,10000,4
40,fantasy,20000,4
40,NA,10000,4
300,NA,10000,4
30,fantasy,20000,4
20,horror,10000,4
10,romance,20000,4
200,NA,10000,4
40,young adult,10000,4
10,fantasy,20000,4
30,mystery,10000,4
30,fantasy,10000,4
30,romance,10000,4
0,horror,10000,4
20,mystery,10000,4
30,fantasy,20000,4
40,fantasy,10000,4
80,drama,10000,4
0,fantasy,10000,4
30,romance,10000,3
60,young adult,20000,4
50,thriller,10000,4
10,fantasy,20000,4
40,thriller,10000,3
20,romance,10000,4
10,young adult,20000,4
70,NA,0,4
40,fantasy,10000,4
50,young adult,10000,4
70,young adult,10000,4
30,fantasy,20000,4
100,mystery,20000,4
50,thriller,10000,4
80,NA,10000,4
20,fantasy,10000,4
100,romance,10000,4
20,horror,10000,4
30,sci-fi,10000,4
10,romance,20000,4
10,fantasy,10000,4
60,fantasy,10000,4
30,fantasy,20000,4
30,romance,10000,4
20,fantasy,20000,4
40,mystery,10000,4
70,thriller,10000,4
10,NA,10000,4
40,fantasy,10000,4
50,thriller,10000,4
100,drama,10000,4
20,young adult,10000,4
40,drama,10000,4
20,fantasy,10000,4
50,thriller,10000,4
10,NA,10000,4
20,fantasy,10000,4
10,romance,20000,4
10,fantasy,10000,4
200,drama,10000,4
20,NA,10000,4
50,young adult,10000,4
80,thriller,10000,4
100,sci-fi,10000,4
50,fantasy,10000,3
20,NA,10000,4
20,NA,10000,4
30,fantasy,20000,4
10,romance,20000,4
50,drama,10000,4
40,young adult,10000,4
30,fantasy,10000,4
20,thriller,10000,4
30,NA,10000,4
20,fantasy,10000,4
20,romance,10000,4
90,mystery,10000,4
20,NA,10000,4
20,fantasy,20000,4
300,romance,10000,4
10,NA,10000,4
10,NA,10000,4
30,NA,10000,4
20,romance,10000,4
30,sci-fi,10000,4
10,horror,10000,5
40,NA,10000,4
20,romance,10000,4
10,romance,20000,4
70,thriller,10000,3
40,crime,10000,4
30,NA,10000,4
80,romance,10000,4
10,romance,10000,4
40,NA,10000,4
10,romance,20000,4
20,NA,10000,4
40,young adult,10000,4
50,young adult,20000,4
20,young adult,10000,4
40,NA,10000,4
0,fantasy,10000,5
20,horror,10000,4
10,mystery,10000,4
20,fantasy,20000,4
30,horror,10000,4
30,fantasy,20000,4
50,thriller,10000,4
40,romance,20000,4
20,fantasy,10000,4
30,sci-fi,10000,4
20,fantasy,20000,4
10,NA,10000,4
20,fantasy,20000,4
40,mystery,10000,4
10,fantasy,20000,4
40,young adult,10000,4
20,fairy-tales,10000,4
10,fantasy,10000,4
10,mystery,10000,4
20,NA,10000,4
10,romance,20000,4
30,sci-fi,10000,4
30,young adult,10000,4
20,fantasy,10000,4
40,NA,10000,4
20,mystery,10000,4
10,drama,10000,4
20,mystery,10000,4
50,mystery,20000,4
20,comedy,10000,4
80,romance,10000,4
40,drama,10000,4
20,young adult,20000,4
20,comedy,10000,4
30,NA,10000,4
30,romance,20000,4
30,young adult,20000,4
20,NA,10000,4
80,sci-fi,10000,4
10,young adult,10000,4
70,NA,10000,4
30,mystery,10000,4
30,NA,10000,4
20,young adult,20000,4
50,fantasy,20000,4
10,young adult,10000,4
30,mystery,0,4
20,horror,10000,4
50,thriller,10000,4
20,sci-fi,10000,4
20,fantasy,20000,4
10,fantasy,10000,4
10,romance,20000,4
0,NA,10000,4
10,mystery,10000,4
10,fantasy,20000,4
30,fantasy,20000,4
50,mystery,10000,4
10,NA,10000,4
30,young adult,10000,4
30,crime,10000,4
0,sci-fi,10000,5
40,NA,10000,4
100,NA,10000,5
10,sci-fi,10000,4
50,horror,10000,4
50,NA,10000,4
20,fantasy,20000,4
300,romance,10000,4
10,comedy,10000,4
10,young adult,10000,4
0,comedy,10000,4
10,romance,20000,4
20,fantasy,20000,4
40,mystery,10000,4
20,mystery,10000,4
40,fantasy,20000,4
50,fantasy,10000,4
30,romance,10000,4
80,drama,10000,4
40,NA,10000,4
40,crime,10000,4
60,romance,20000,4
40,romance,20000,4
50,romance,10000,4
20,drama,10000,4
40,romance,10000,4
20,romance,20000,4
100,NA,10000,4
50,young adult,20000,3
50,mystery,20000,4
30,NA,10000,4
20,mystery,10000,4
40,NA,10000,4
20,comedy,10000,3
20,fantasy,20000,4
60,romance,10000,4
30,romance,20000,4
30,romance,10000,4
20,fantasy,10000,4
20,sci-fi,10000,4
20,NA,10000,4
20,young adult,10000,4
200,NA,10000,4
200,mystery,10000,4
30,young adult,20000,4
10,fantasy,10000,4
40,NA,10000,4
60,mystery,10000,3
50,mystery,20000,4
400,romance,10000,4
50,NA,10000,4
10,romance,20000,4
30,NA,10000,4
10,romance,20000,4
70,mystery,10000,4
10,mystery,10000,4
10,romance,10000,4
20,fantasy,20000,4
30,mystery,10000,4
50,comedy,10000,3
50,mystery,20000,4
200,NA,10000,4
70,mystery,10000,4
20,comedy,10000,4
50,NA,10000,4
50,drama,10000,4
50,drama,10000,4
20,young adult,0,4
30,NA,10000,4
80,drama,10000,4
10,sci-fi,20000,4
20,romance,10000,4
50,comedy,10000,4
20,romance,10000,3
50,NA,10000,4
60,thriller,10000,4
40,NA,10000,4
50,young adult,10000,4
20,fantasy,10000,4
60,mystery,10000,4
20,young adult,10000,4
0,romance,10000,4
50,NA,10000,4
30,NA,10000,4
20,sci-fi,10000,4
30,romance,10000,4
200,drama,10000,4
0,fantasy,10000,4
30,drama,10000,4
30,romance,20000,4
10,young adult,10000,4
50,romance,20000,4
30,young adult,20000,4
30,young adult,20000,4
10,comedy,10000,4
40,NA,10000,4
80,NA,10000,4
10,NA,10000,4
50,sci-fi,10000,4
20,romance,10000,4
20,NA,10000,4
0,NA,10000,4
50,comedy,10000,4
40,young adult,10000,4
10,fantasy,10000,4
60,fantasy,10000,4
40,mystery,10000,4
10,romance,20000,4
30,young adult,20000,4
40,romance,10000,4
40,NA,10000,4
20,fantasy,10000,4
20,mystery,10000,4
10,crime,10000,4
20,young adult,10000,4
30,romance,10000,4
50,thriller,10000,4
40,horror,10000,4
30,NA,10000,4
40,mystery,10000,4
30,horror,10000,4
10,fantasy,20000,4
60,romance,10000,4
20,romance,20000,4
20,horror,10000,4
10,horror,10000,4
70,fantasy,10000,4
0,NA,10000,4
60,sci-fi,10000,4
30,young adult,20000,4
40,NA,10000,4
30,NA,10000,4
20,fantasy,20000,4
10,romance,10000,4
40,fantasy,10000,4
20,young adult,10000,4
10,romance,20000,4
40,romance,10000,4
20,romance,10000,4
50,crime,10000,4
50,horror,10000,4
10,drama,10000,4
70,young adult,10000,4
10,fantasy,10000,4
10,crime,10000,4
20,fantasy,10000,4
20,young adult,10000,4
40,thriller,10000,4
30,mystery,10000,4
30,fantasy,20000,4
40,young adult,20000,4
10,NA,10000,4
30,fantasy,10000,4
300,drama,10000,4
10,young adult,10000,4
10,fantasy,10000,5
10,romance,20000,5
40,young adult,10000,4
0,horror,10000,4
50,fantasy,10000,3
90,fantasy,10000,4
100,romance,10000,4
10,fantasy,10000,4
10,sci-fi,10000,4
10,thriller,10000,4
20,young adult,10000,4
20,romance,10000,4
30,NA,10000,4
20,drama,10000,4
10,mystery,10000,4
30,horror,10000,3
30,romance,20000,4
90,drama,10000,4
20,sci-fi,10000,4
10,mystery,10000,4
10,NA,10000,4
80,thriller,10000,4
60,fantasy,10000,4
40,mystery,10000,4
30,romance,20000,4
30,sci-fi,10000,4
20,romance,10000,4
10,romance,10000,4
30,young adult,10000,4
100,romance,10000,3
30,fantasy,10000,3
50,mystery,10000,4
20,mystery,10000,4
10,romance,10000,4
50,thriller,10000,4
0,NA,10000,4
40,young adult,20000,4
10,drama,10000,4
70,crime,10000,4
10,young adult,20000,4
50,fantasy,10000,4
40,young adult,10000,4
20,fantasy,20000,4
10,fantasy,10000,4
30,fantasy,10000,4
30,fantasy,10000,4
30,NA,10000,4
70,fantasy,10000,4
400,horror,10000,3
30,horror,10000,4
20,young adult,10000,4
10,fantasy,10000,4
20,drama,10000,3
20,comedy,10000,4
10,NA,10000,4
20,sci-fi,10000,3
20,young adult,10000,4
40,thriller,10000,4
20,romance,10000,4
20,fantasy,20000,4
20,NA,10000,4
70,fantasy,10000,4
80,drama,10000,4
30,sci-fi,10000,4
10,romance,10000,4
40,NA,10000,4
50,romance,10000,4
10,young adult,10000,4
20,NA,10000,5
10,young adult,20000,4
40,romance,10000,4
40,fantasy,10000,4
60,romance,10000,4
10,sci-fi,10000,5
80,comedy,10000,4
90,romance,10000,3
10,NA,10000,4
80,fantasy,10000,4
30,romance,10000,4
50,fantasy,10000,4
60,NA,10000,3
20,young adult,20000,4
10,young adult,10000,4
30,mystery,10000,4
50,thriller,10000,4
10,romance,10000,4
10,mystery,10000,4
30,fantasy,10000,4
40,young adult,10000,4
10,romance,20000,4
10,romance,20000,4
30,young adult,20000,4
300,romance,10000,4
20,fantasy,20000,4
20,NA,10000,4
30,mystery,20000,4
50,romance,10000,4
10,young adult,10000,5
40,crime,10000,4
200,mystery,20000,4
60,mystery,10000,3
30,romance,10000,4
40,young adult,10000,4
30,romance,20000,4
10,NA,10000,4
20,NA,10000,4
20,sci-fi,10000,4
70,thriller,10000,4
30,NA,10000,4
60,young adult,20000,4
200,romance,10000,4
10,romance,10000,4
30,romance,10000,4
40,crime,10000,4
40,drama,10000,4
30,fantasy,20000,4
30,NA,10000,4
200,NA,10000,5
20,fantasy,10000,4
10,comedy,10000,4
30,romance,20000,4
40,mystery,10000,4
20,NA,10000,4
80,fantasy,10000,4
30,romance,20000,4
20,fantasy,20000,4
10,NA,10000,4
10,fantasy,20000,4
30,fantasy,20000,4
40,thriller,10000,4
10,NA,10000,4
20,drama,10000,4
10,fantasy,10000,4
70,fantasy,10000,4
40,mystery,20000,4
40,fantasy,20000,4
10,romance,20000,4
60,young adult,10000,4
50,mystery,10000,4
30,mystery,10000,3
50,mystery,20000,4
10,fantasy,10000,4
40,mystery,10000,4
10,young adult,10000,4
20,fairy-tales,10000,4
60,romance,10000,4
300,fantasy,20000,4
10,thriller,10000,4
60,mystery,10000,4
20,fantasy,20000,4
30,fantasy,10000,4
30,romance,20000,4
20,young adult,20000,4
10,fantasy,10000,4
40,fantasy,10000,4
20,fantasy,10000,4
50,romance,10000,4
10,fantasy,10000,4
60,fantasy,10000,4
300,romance,10000,4
40,drama,10000,3
40,mystery,10000,4
20,young adult,10000,4
90,mystery,10000,4
80,thriller,10000,4
10,romance,10000,4
10,mystery,10000,4
50,romance,10000,4
10,fantasy,10000,4
20,NA,10000,4
20,fantasy,20000,4
30,romance,20000,4
50,NA,10000,4
30,young adult,10000,4
20,sci-fi,10000,4
10,romance,10000,4
10,romance,10000,4
10,sci-fi,10000,4
100,romance,10000,4
30,NA,10000,4
10,romance,10000,4
20,young adult,10000,4
20,thriller,0,4
20,drama,10000,4
30,mystery,10000,4
30,sci-fi,10000,4
30,NA,10000,4
10,romance,10000,4
50,mystery,10000,4
40,fantasy,10000,4
20,romance,10000,4
40,crime,10000,4
20,drama,10000,4
30,NA,10000,4
10,drama,10000,4
50,NA,10000,4
30,NA,10000,4
30,mystery,10000,3
10,fantasy,10000,4
80,comedy,10000,4
40,fantasy,10000,4
60,thriller,10000,4
30,mystery,10000,3
40,fantasy,10000,4
30,fantasy,20000,4
40,mystery,10000,4
30,crime,10000,4
30,romance,10000,4
10,young adult,10000,4
20,mystery,10000,4
50,fantasy,10000,4
30,young adult,10000,4
20,NA,10000,4
40,young adult,20000,4
20,young adult,10000,4
20,fantasy,20000,4
30,crime,10000,4
70,mystery,10000,3
40,young adult,10000,4
50,mystery,10000,4
10,NA,10000,4
10,fantasy,10000,4
80,romance,10000,4
30,comedy,10000,4
30,romance,10000,4
10,crime,10000,4
10,romance,20000,4
20,romance,20000,4
10,NA,10000,4
80,young adult,10000,4
30,drama,10000,4
30,mystery,10000,4
30,NA,10000,3
20,romance,20000,4
40,horror,10000,4
80,NA,10000,4
40,fantasy,20000,4
100,NA,10000,4
20,romance,10000,4
300,comedy,10000,4
40,young adult,10000,4
10,horror,10000,4
40,romance,10000,4
60,NA,10000,4
20,NA,20000,4
10,fantasy,20000,4
10,romance,20000,4
20,fantasy,10000,4
30,romance,10000,4
10,mystery,10000,4
20,fantasy,10000,4
40,young adult,10000,4
0,romance,10000,4
30,fantasy,10000,4
10,sci-fi,10000,4
20,NA,10000,4
50,fantasy,10000,4
30,mystery,10000,4
20,fantasy,20000,4
50,romance,10000,3
30,fantasy,20000,4
40,fantasy,10000,4
10,fantasy,10000,4
40,comedy,10000,4
50,mystery,10000,3
90,thriller,10000,4
90,mystery,10000,4
30,fantasy,10000,4
20,young adult,10000,4
60,NA,10000,4
20,young adult,20000,4
20,romance,20000,4
60,fantasy,10000,4
10,romance,10000,4
10,romance,20000,4
10,comedy,10000,4
40,thriller,10000,4
20,fantasy,10000,4
60,thriller,10000,4
60,sci-fi,10000,4
20,fantasy,10000,4
20,romance,20000,4
80,NA,10000,4
40,NA,10000,4
50,romance,10000,4
300,sci-fi,10000,4
30,thriller,10000,4
20,romance,20000,4
20,thriller,10000,4
40,young adult,10000,4
10,NA,10000,4
40,mystery,20000,4
40,fantasy,10000,4
30,young adult,10000,4
20,comedy,10000,4
60,NA,10000,4
50,NA,10000,4
60,mystery,10000,4
30,romance,20000,4
20,mystery,30000,4
30,thriller,10000,4
50,mystery,10000,4
10,young adult,10000,4
10,fantasy,10000,4
40,sci-fi,10000,4
10,young adult,10000,4
20,fantasy,10000,4
30,fantasy,10000,4
10,young adult,10000,4
20,drama,10000,4
60,mystery,10000,4
30,sci-fi,10000,4
10,mystery,10000,4
40,romance,10000,4
20,romance,20000,4
10,drama,10000,5
50,fantasy,10000,4
40,drama,10000,4
80,drama,10000,4
10,NA,10000,4
10,romance,20000,4
30,young adult,20000,4
50,suspense,10000,4
50,fantasy,10000,4
30,mystery,10000,4
0,horror,10000,4
30,sci-fi,10000,4
10,drama,10000,4
30,fantasy,20000,4
40,NA,10000,4
40,romance,10000,4
10,fantasy,10000,4
50,NA,10000,4
20,young adult,10000,4
90,romance,10000,4
40,drama,10000,4
20,romance,20000,4
20,fantasy,20000,4
20,mystery,10000,4
20,young adult,20000,4
10,NA,10000,4
50,romance,10000,4
30,fantasy,10000,4
0,romance,10000,3
20,mystery,10000,4
20,mystery,10000,4
50,romance,10000,4
30,NA,10000,4
300,mystery,10000,4
200,NA,10000,4
30,young adult,10000,4
30,mystery,10000,4
20,mystery,10000,4
30,young adult,20000,4
20,NA,10000,4
40,NA,10000,4
0,romance,10000,4
10,young adult,10000,4
30,fantasy,10000,4
10,romance,20000,4
30,fantasy,20000,4
70,NA,10000,4
20,NA,10000,4
10,fantasy,10000,4
20,romance,10000,4
10,NA,10000,4
30,sci-fi,10000,4
30,fantasy,10000,4
10,NA,10000,4
20,young adult,20000,4
10,romance,20000,4
30,sci-fi,10000,4
20,romance,20000,4
40,NA,10000,4
90,thriller,10000,4
20,NA,10000,4
30,young adult,20000,4
70,romance,10000,4
20,young adult,20000,4
200,NA,10000,4
200,drama,10000,4
30,romance,10000,3
40,young adult,10000,4
30,fantasy,20000,4
60,NA,10000,4
10,romance,20000,4
10,young adult,10000,4
10,fantasy,10000,4
10,NA,10000,4
60,mystery,10000,4
30,NA,10000,4
30,fantasy,10000,4
10,romance,20000,4
50,comedy,10000,4
30,romance,10000,4
20,fantasy,10000,4
40,young adult,10000,4
100,NA,10000,4
10,young adult,10000,3
10,young adult,10000,4
30,romance,20000,4
20,young adult,10000,4
50,crime,10000,4
20,young adult,10000,4
50,sci-fi,10000,4
100,romance,10000,4
10,NA,10000,4
30,fantasy,10000,4
100,sci-fi,10000,4
20,romance,10000,4
30,romance,10000,4
80,drama,10000,4
10,horror,10000,4
50,young adult,10000,4
70,mystery,10000,4
50,mystery,20000,4
20,young adult,10000,4
30,NA,10000,4
50,mystery,10000,4
30,fantasy,10000,4
50,crime,10000,4
20,fantasy,10000,4
20,NA,10000,4
20,thriller,10000,4
10,fantasy,10000,4
30,romance,10000,4
50,sci-fi,10000,4
20,mystery,20000,4
70,young adult,10000,4
80,mystery,10000,4
20,fantasy,20000,4
60,drama,10000,4
20,romance,10000,4
20,NA,10000,4
20,fantasy,10000,4
50,romance,20000,4
40,young adult,10000,4
200,romance,10000,4
400,NA,10000,4
20,romance,10000,4
30,fantasy,10000,4
20,fantasy,10000,4
20,romance,10000,5
500,romance,10000,4
10,NA,10000,4
60,mystery,10000,4
30,young adult,10000,4
20,young adult,10000,4
10,fantasy,10000,4
10,NA,10000,4
10,young adult,10000,4
30,NA,10000,4
30,mystery,10000,4
20,NA,10000,4
20,NA,10000,4
20,mystery,10000,4
10,mystery,10000,4
20,young adult,20000,4
20,fantasy,10000,4
20,romance,10000,4
20,fantasy,20000,4
30,mystery,10000,4
200,romance,10000,4
40,mystery,10000,4
100,young adult,20000,4
20,fantasy,10000,4
40,NA,10000,4
20,sci-fi,10000,4
10,fantasy,20000,4
40,mystery,10000,4
10,young adult,10000,3
10,comedy,10000,4
20,romance,10000,4
20,NA,0,4
60,NA,10000,4
20,NA,10000,4
10,romance,20000,4
20,NA,10000,4
0,NA,10000,4
30,NA,20000,4
20,young adult,10000,4
50,mystery,10000,4
30,fantasy,10000,4
20,young adult,10000,4
200,NA,10000,4
10,horror,10000,4
10,comedy,10000,4
0,fantasy,10000,4
40,mystery,10000,4
0,NA,10000,4
60,fantasy,10000,4
40,NA,10000,4
10,young adult,10000,4
50,fantasy,10000,4
20,romance,20000,4
10,young adult,20000,4
30,sci-fi,10000,4
30,mystery,10000,4
50,romance,10000,4
20,young adult,10000,4
60,romance,10000,4
40,thriller,10000,4
30,romance,20000,4
20,horror,10000,3
60,thriller,10000,4
20,NA,10000,4
200,NA,10000,4
10,fantasy,10000,4
10,NA,10000,4
30,sci-fi,10000,4
30,young adult,20000,4
30,mystery,10000,4
10,crime,10000,4
70,mystery,10000,4
10,fantasy,10000,5
20,romance,20000,4
50,young adult,10000,4
30,mystery,10000,4
10,fantasy,20000,4
20,mystery,10000,4
100,mystery,10000,4
10,NA,10000,4
40,mystery,10000,4
20,fantasy,10000,4
50,fantasy,10000,4
50,fantasy,10000,4
40,fantasy,10000,3
10,NA,10000,4
30,romance,20000,4
20,young adult,10000,4
30,NA,10000,4
20,young adult,10000,4
20,young adult,10000,4
20,sci-fi,10000,4
10,horror,10000,5
0,fantasy,10000,4
30,NA,10000,4
30,sci-fi,10000,4
10,fantasy,20000,4
10,fantasy,10000,4
20,sci-fi,10000,4
10,NA,10000,4
20,sci-fi,10000,4
40,mystery,10000,4
20,young adult,10000,4
20,young adult,10000,4
30,mystery,10000,4
30,young adult,20000,4
30,romance,10000,4
30,romance,10000,4
30,comedy,10000,4
100,crime,10000,4
20,horror,10000,3
10,romance,10000,4
30,thriller,20000,4
300,horror,10000,4
60,Contemporary,10000,4
50,NA,10000,3
50,romance,10000,4
20,NA,10000,4
20,drama,10000,4
40,fantasy,10000,4
30,mystery,10000,4
40,mystery,20000,4
20,fantasy,20000,4
10,NA,10000,4
10,fantasy,10000,4
60,young adult,10000,4
0,crime,10000,4
30,romance,20000,4
10,crime,10000,4
400,romance,10000,4
20,fantasy,10000,4
30,thriller,10000,4
30,NA,10000,4
10,fantasy,10000,4
40,drama,10000,4
30,mystery,10000,4
20,mystery,10000,4
60,young adult,10000,4
10,mystery,10000,4
20,young adult,10000,4
40,thriller,10000,4
60,drama,10000,4
80,drama,10000,4
20,romance,20000,4
30,mystery,10000,4
10,fantasy,10000,4
30,NA,10000,4
30,drama,10000,4
20,mystery,10000,3
30,comedy,10000,3
10,fantasy,10000,4
500,young adult,10000,4
60,thriller,10000,4
40,young adult,10000,4
20,fantasy,10000,4
50,mystery,10000,4
20,drama,10000,3
20,NA,10000,4
80,young adult,10000,4
20,young adult,10000,4
50,drama,10000,3
40,NA,10000,4
30,NA,10000,4
70,NA,10000,4
50,romance,10000,4
200,romance,10000,4
70,sci-fi,10000,4
10,fantasy,10000,4
