Rounded up rating,ratings_count,Genre,Class
4,28436,#N/A,no
5,35181,young adult,no
4,25728,young adult,no
4,26584,romance,no
4,27928,comedy,no
4,23336,thriller,no
4,25752,#N/A,no
5,40001,romance,no
4,27178,#N/A,no
5,27359,sci-fi,no
4,25002,romance,no
5,27469,disney,no
5,39310,romance,no
5,29943,fantasy,no
5,30831,fantasy,no
4,29749,comedy,no
4,36501,young adult,no
5,24990,sci-fi,no
5,24568,#N/A,no
4,39306,young adult,no
5,24920,fantasy,no
4,30973,romance,no
5,24111,#N/A,no
4,18072,comedy,no
4,26344,#N/A,no
5,40788,romance,no
4,25332,drama,no
5,24007,young adult,no
5,22620,fantasy,no
4,40060,fantasy,no
5,31572,crime,no
4,30804,fantasy,no
5,31129,fantasy,no
4,24071,comedy,no
4,23015,comedy,no
4,25172,comedy,no
4,23046,sci-fi,no
5,25023,fantasy,no
5,24529,fantasy,no
5,23778,#N/A,no
5,22207,#N/A,no
4,32670,romance,no
5,28720,#N/A,no
5,40399,romance,no
4,39200,fantasy,yes
5,24060,#N/A,no
4,27650,romance,no
4,36102,fantasy,no
4,30752,mystery,no
5,29273,young adult,no
4,27152,fantasy,no
5,24070,romance,no
4,38911,fantasy,no
4,36772,young adult,no
4,29934,comedy,no
5,29406,mystery,no
4,23726,thriller,no
5,27437,mystery,no
5,28593,mystery,no
4,24768,thriller,no
5,28203,mystery,no
4,24578,#N/A,no
4,36754,young adult,no
5,29397,fantasy,no
5,28900,comedy,no
5,26303,fantasy,no
4,25082,thriller,no
5,23873,#N/A,no
5,26350,sci-fi,no
5,32128,romance,no
4,28712,romance,no
5,27721,fantasy,no
5,25623,fantasy,yes
4,30154,young adult,no
4,28416,#N/A,no
5,27717,fantasy,yes
4,23333,thriller,no
4,30313,fantasy,yes
4,30379,romance,no
4,26815,drama,no
5,28970,sci-fi,no
5,22692,#N/A,no
4,26542,#N/A,no
5,10991,crime,no
5,37448,fantasy,no
5,43448,romance,no
5,23272,comedy,no
5,28627,romance,no
4,27305,young adult,no
5,28283,mystery,no
4,30330,fantasy,no
5,31983,young adult,no
4,23795,romance,no
4,31633,young adult,yes
5,26454,disney,no
4,19289,thriller,no
5,32360,fantasy,no
4,21997,#N/A,no
5,28011,disney,yes
5,37110,fantasy,no
5,32743,young adult,no
5,39918,young adult,no
5,39625,romance,no
4,18107,#N/A,no
4,29665,thriller,no
5,17015,#N/A,no
5,21551,sci-fi,no
5,25706,thriller,no
5,30504,sci-fi,no
5,38315,fantasy,no
5,22361,#N/A,no
5,25452,#N/A,no
4,27401,romance,no
5,31763,fantasy,no
5,18311,romance,no
5,29308,young adult,no
4,29283,mystery,no
4,31242,mystery,no
4,27776,#N/A,no
4,26820,#N/A,no
5,25074,horror,no
4,22819,#N/A,no
4,29667,#N/A,no
5,38874,young adult,no
5,29003,thriller,no
5,23889,#N/A,no
4,24230,thriller,no
5,14164,drama,no
5,25578,#N/A,no
5,24695,mystery,no
5,25791,#N/A,no
5,29825,#N/A,no
5,23596,#N/A,no
5,24964,fantasy,no
5,31643,fantasy,no
5,29952,drama,no
4,29182,drama,no
4,32027,romance,no
4,40523,fantasy,no
4,21724,drama,yes
5,36885,fantasy,no
5,26274,mystery,no
5,38511,romance,no
5,24259,#N/A,no
4,25797,romance,no
4,23352,thriller,no
5,34308,romance,no
4,31911,young adult,no
5,29586,fantasy,no
4,27240,mystery,no
4,22842,young adult,no
4,30272,romance,no
5,25349,horror,no
4,24397,#N/A,no
5,32493,young adult,no
5,23161,thriller,no
5,24648,#N/A,no
4,25864,young adult,no
5,21358,romance,no
4,35300,young adult,no
4,30320,#N/A,no
5,25757,fantasy,no
4,23544,young adult,no
5,27569,fantasy,no
4,34581,fantasy,no
4,32105,romance,no
4,23043,romance,no
5,30945,fantasy,no
5,42635,romance,no
5,25488,disney,no
4,25038,#N/A,no
5,27690,horror,no
5,27361,fantasy,no
5,25515,drama,yes
5,38040,fantasy,no
5,33049,fantasy,no
5,27402,#N/A,no
5,27629,mystery,no
5,24952,young adult,yes
5,26716,fantasy,no
4,25800,mystery,no
4,27974,mystery,no
5,28536,romance,no
4,22544,romance,no
5,32972,romance,no
5,38229,young adult,no
4,27362,thriller,yes
4,24531,#N/A,no
5,15476,mystery,no
5,24618,fantasy,no
5,26532,sci-fi,no
4,26265,#N/A,no
4,22054,horror,no
4,23690,mystery,yes
5,29492,fantasy,yes
5,25359,fantasy,no
4,21443,thriller,yes
5,22482,#N/A,no
5,28034,#N/A,yes
4,25665,crime,yes
4,21365,#N/A,yes
5,29556,fantasy,no
4,24819,romance,no
4,32994,fantasy,no
5,27544,fantasy,no
4,32917,young adult,no
5,44500,sci-fi,no
4,27392,fantasy,no
5,26633,romance,no
4,24200,horror,no
5,32516,young adult,no
5,22259,fantasy,no
5,25071,thriller,no
5,33178,young adult,no
5,31325,romance,no
4,24896,thriller,no
4,28653,mystery,no
4,44328,young adult,no
4,24895,mystery,no
4,34746,young adult,no
5,18115,thriller,no
4,22611,#N/A,no
5,23952,thriller,no
4,27034,drama,no
4,24760,crime,no
5,22251,sci-fi,no
4,33217,young adult,no
4,24932,romance,no
4,23676,drama,no
5,38152,young adult,no
5,23666,romance,no
4,26791,sci-fi,no
5,28687,young adult,no
4,24885,fantasy,no
5,25185,fantasy,no
4,25433,horror,no
4,36473,romance,no
5,27052,mystery,no
4,23415,romance,no
4,27061,horror,no
4,26304,horror,no
4,33519,mystery,no
4,27511,horror,no
4,26055,mystery,no
5,25504,horror,no
5,26082,horror,no
4,23803,#N/A,no
4,25452,young adult,no
4,26623,drama,no
5,24607,fantasy,no
5,36216,fantasy,no
4,21263,#N/A,no
5,27238,young adult,no
5,25841,horror,no
5,34643,fantasy,no
5,35141,fantasy,no
5,25663,sci-fi,no
5,21977,#N/A,no
5,28276,comedy,no
4,23426,mystery,no
5,35158,mystery,no
5,31993,fantasy,no
4,34020,fantasy,no
5,24125,mystery,no
4,22682,drama,no
4,27046,mystery,no
5,30254,young adult,no
4,23605,young adult,no
4,36848,fantasy,no
4,27529,fantasy,yes
5,33172,fantasy,no
5,26690,comedy,no
5,26364,fantasy,no
4,29797,fantasy,no
5,40836,romance,no
5,34491,romance,no
4,21410,#N/A,no
5,21932,thriller,no
5,26045,young adult,no
5,24907,thriller,no
5,25021,crime,no
4,22665,mystery,no
4,29791,young adult,no
5,24283,mystery,no
5,22337,young adult,no
5,27673,fantasy,no
4,23541,mystery,no
5,23780,thriller,no
5,39069,young adult,no
4,26412,#N/A,no
5,27196,romance,no
5,34831,romance,no
4,24109,drama,no
5,25448,thriller,no
5,26733,fantasy,no
5,35300,romance,no
5,35016,young adult,no
4,26623,romance,no
5,33464,young adult,no
5,37797,romance,no
5,26254,young adult,no
5,26861,romance,no
4,21666,mystery,no
4,22484,#N/A,no
5,22413,#N/A,no
4,22284,comedy,no
5,25552,mystery,no
4,31847,young adult,no
5,24288,drama,no
5,25318,romance,no
4,37410,fantasy,no
5,38287,fantasy,no
4,26250,mystery,no
4,25167,romance,no
4,28260,comedy,no
4,31517,young adult,no
5,29564,romance,no
5,24000,#N/A,no
4,26097,#N/A,no
4,26312,fantasy,no
4,26410,sci-fi,no
5,42573,comedy,no
4,25832,young adult,no
5,32089,romance,no
4,32034,young adult,no
4,27989,drama,no
5,10970,#N/A,no
4,24029,romance,no
4,25868,mystery,no
4,25343,drama,no
5,25668,romance,no
4,28342,young adult,no
4,23870,#N/A,no
5,22838,mystery,no
4,21885,#N/A,no
4,29962,fantasy,no
5,24029,#N/A,no
4,32143,young adult,no
5,36250,romance,no
5,20450,fantasy,no
5,36641,young adult,no
4,24282,#N/A,no
4,28921,mystery,no
5,29008,#N/A,no
4,25312,romance,no
5,35591,romance,no
5,29555,fantasy,no
5,23295,young adult,no
4,25412,romance,no
5,18574,drama,no
4,18673,mystery,no
5,26015,sci-fi,no
5,27215,drama,no
5,23895,horror,no
4,25675,fantasy,no
4,29573,young adult,no
5,19310,romance,no
5,25871,horror,no
5,27968,fantasy,no
5,19246,#N/A,no
4,25679,horror,no
4,24170,thriller,no
5,34257,romance,no
5,17398,romance,no
5,18054,drama,no
5,21586,#N/A,no
4,19380,#N/A,no
5,22613,#N/A,no
5,28569,young adult,no
4,26306,comedy,no
5,26608,#N/A,no
4,31604,romance,no
5,27997,young adult,no
4,27673,horror,no
5,30618,fantasy,no
4,22146,#N/A,no
5,24651,suspense,no
5,23540,fantasy,no
5,23170,crime,no
5,37323,young adult,no
5,25247,fantasy,no
5,24438,thriller,no
5,22525,#N/A,no
5,31395,mystery,no
4,29341,drama,no
4,22128,#N/A,no
4,18289,crime,no
5,23544,#N/A,no
5,33394,drama,no
5,23205,crime,no
5,21394,drama,no
4,22461,romance,no
4,37188,young adult,no
4,32733,mystery,no
4,25366,mystery,no
5,23033,crime,no
4,25574,fantasy,yes
4,20253,romance,no
5,21375,drama,no
5,22921,drama,no
5,24871,horror,no
5,25469,mystery,no
4,23736,#N/A,no
5,25698,fantasy,no
5,34459,fantasy,no
4,22742,fantasy,yes
5,31362,young adult,no
4,23790,romance,no
5,21778,#N/A,no
4,24522,thriller,no
5,31874,fantasy,no
5,36433,young adult,no
4,34797,mystery,no
5,23910,fantasy,no
5,26075,sci-fi,no
4,22724,mystery,no
5,38452,romance,no
5,19675,fantasy,no
5,24688,mystery,no
5,30745,young adult,no
5,35144,romance,no
4,21971,romance,no
5,20652,#N/A,no
4,20868,mystery,no
5,28930,fantasy,no
5,20722,fantasy,no
4,35620,fantasy,no
5,26658,young adult,no
4,30807,young adult,no
4,22055,romance,no
4,23739,young adult,no
5,22932,crime,no
5,11981,fantasy,no
4,25045,drama,no
4,25680,romance,no
5,27160,fantasy,no
5,30299,fantasy,no
4,17052,horror,no
5,26075,young adult,no
5,25280,drama,no
5,22227,#N/A,no
4,24273,romance,no
5,20009,fantasy,no
4,33454,young adult,no
5,38501,romance,no
3,22278,romance,no
5,26360,fantasy,no
4,33739,mystery,no
4,26561,fantasy,no
4,21973,#N/A,no
5,33317,young adult,no
5,20086,sci-fi,no
4,25787,fantasy,no
5,21686,fantasy,no
4,21703,#N/A,no
5,21636,fantasy,no
4,20094,#N/A,no
4,32986,young adult,no
4,26068,mystery,no
5,41292,romance,no
5,30517,young adult,no
5,25096,mystery,no
5,20850,sci-fi,no
4,29574,mystery,no
4,35071,young adult,no
4,19821,drama,no
5,34888,romance,no
4,25166,fantasy,no
5,30089,romance,no
4,29896,young adult,no
4,25603,sci-fi,no
5,22497,#N/A,no
4,30226,young adult,no
4,22781,young adult,no
5,22276,young adult,no
4,23096,comedy,no
5,23615,thriller,no
5,16352,horror,no
5,26685,young adult,no
5,22725,young adult,no
5,28621,fantasy,no
4,22082,romance,no
5,24199,comedy,no
5,25577,sci-fi,no
5,22697,mystery,no
4,27961,sci-fi,no
5,20761,#N/A,no
4,23992,romance,no
4,27307,young adult,no
5,25466,disney,no
4,20745,#N/A,no
5,20120,crime,no
5,21240,thriller,no
4,24579,mystery,no
4,22838,drama,no
4,25230,#N/A,no
4,30324,young adult,no
5,27532,young adult,no
5,24396,mystery,no
5,20845,fantasy,no
5,23971,horror,yes
5,29058,romance,no
5,26578,mystery,no
4,22928,mystery,no
5,20889,young adult,no
5,30596,fantasy,no
5,31971,fantasy,no
4,21447,#N/A,no
4,17971,drama,no
5,32212,romance,no
5,15601,fantasy,no
5,22373,fantasy,no
4,37303,young adult,no
5,42242,romance,no
5,23328,horror,no
4,24133,comedy,no
4,23023,#N/A,no
4,19293,young adult,no
5,37148,romance,no
5,33805,romance,no
5,28103,romance,no
4,26848,horror,no
4,23854,romance,no
4,37402,young adult,yes
5,24065,young adult,no
4,22598,romance,no
5,23026,#N/A,no
4,26538,drama,no
4,31757,young adult,no
4,27647,young adult,no
4,27642,young adult,no
4,25426,mystery,no
4,16455,crime,no
4,29592,young adult,no
4,24098,romance,no
5,20531,#N/A,no
4,21665,#N/A,no
4,24815,fantasy,no
5,34347,romance,no
5,21241,sci-fi,no
5,20615,drama,no
5,29053,romance,no
5,15297,#N/A,no
5,22847,fantasy,no
4,21649,romance,no
5,25941,romance,no
4,13986,drama,no
4,18805,mystery,no
5,30283,mystery,no
5,22863,mystery,no
4,27783,young adult,no
5,21113,#N/A,no
4,20778,#N/A,no
4,20852,#N/A,no
5,23597,fantasy,no
5,19838,#N/A,no
5,21141,#N/A,no
5,27206,romance,no
5,13856,mystery,no
4,33348,romance,no
4,24584,horror,no
5,28845,fantasy,no
5,25592,young adult,no
4,27472,mystery,no
4,26981,mystery,no
4,24976,romance,no
4,23277,drama,no
5,23899,mystery,no
5,26287,fantasy,no
4,23050,romance,no
5,24790,mystery,no
5,35910,young adult,no
4,21573,#N/A,no
4,22175,comedy,no
4,26621,fantasy,no
4,19778,young adult,no
5,21927,crime,no
4,24885,fantasy,no
5,35104,young adult,no
5,30934,young adult,no
4,15871,mystery,no
4,30515,young adult,no
5,24959,romance,no
4,20583,#N/A,no
5,25293,romance,no
4,24588,drama,no
5,24325,mystery,no
5,20095,young adult,no
5,18906,drama,no
5,23628,#N/A,no
5,21692,fantasy,no
4,23240,comedy,no
4,35680,young adult,no
5,19444,#N/A,no
4,36153,young adult,no
4,32890,mystery,no
4,19063,fantasy,no
4,21310,fantasy,no
5,21302,#N/A,no
5,22970,young adult,no
4,23979,drama,no
4,31656,young adult,no
4,28896,young adult,no
4,28430,fantasy,no
4,27030,thriller,no
4,22697,#N/A,no
4,35169,young adult,no
5,16134,drama,no
5,26676,romance,no
5,23851,fantasy,no
4,16705,young adult,no
4,24641,sci-fi,no
4,36522,mystery,no
5,24452,fantasy,no
4,26774,comedy,no
5,23323,fantasy,no
5,26289,comedy,no
4,24627,sci-fi,no
5,25997,fantasy,no
4,22152,fantasy,no
5,20595,fantasy,no
5,37150,romance,no
4,21640,#N/A,no
4,24533,horror,no
4,31185,young adult,no
4,20019,#N/A,no
4,26995,fantasy,no
5,16951,#N/A,no
4,25780,horror,no
5,32885,fantasy,no
5,33405,fantasy,no
4,32401,young adult,no
4,30157,young adult,yes
4,18964,#N/A,no
5,39673,romance,no
5,23496,fantasy,no
4,28989,fantasy,no
5,24578,fantasy,no
5,17946,mystery,no
5,30537,young adult,no
4,34331,fantasy,no
5,16716,drama,no
5,23098,disney,no
5,24489,mystery,no
5,32251,young adult,no
5,21564,thriller,no
5,32793,romance,no
4,20063,#N/A,no
5,19393,mystery,no
4,27570,mystery,yes
4,27345,young adult,yes
5,24671,fantasy,no
4,22559,fantasy,no
5,17689,sci-fi,no
4,28734,romance,no
4,25805,romance,no
4,19152,crime,no
4,21875,#N/A,no
5,23020,comedy,no
4,33385,young adult,no
5,41818,romance,no
4,20075,#N/A,no
5,33983,young adult,no
4,26094,romance,no
5,24086,horror,no
5,18788,fantasy,no
5,25401,fantasy,no
5,28027,mystery,yes
4,24090,mystery,no
4,31710,fantasy,no
5,32489,young adult,no
4,17330,suspense,no
4,28979,young adult,no
4,21507,fantasy,no
4,20030,comedy,no
4,20972,thriller,no
4,28776,crime,yes
5,38499,romance,no
5,25180,young adult,yes
4,24258,romance,no
4,24567,drama,no
5,23338,disney,no
5,24341,fantasy,no
5,19526,crime,no
5,20578,young adult,no
4,22074,fantasy,no
4,24113,romance,yes
4,24567,horror,no
5,20720,#N/A,no
4,26837,mystery,no
4,22006,romance,no
5,30535,fantasy,no
5,26847,young adult,no
5,20882,fantasy,no
5,26421,fantasy,no
5,26687,romance,no
4,18288,#N/A,no
5,26065,#N/A,no
5,19433,#N/A,no
5,23103,thriller,no
4,17717,drama,no
4,23966,drama,no
5,24179,sci-fi,no
5,18579,young adult,no
4,22734,thriller,no
5,12597,thriller,no
5,20895,#N/A,no
5,23390,fantasy,yes
4,22647,#N/A,no
4,25879,fantasy,no
5,20083,drama,no
5,29544,fantasy,no
5,24949,horror,no
4,27831,young adult,no
5,38100,romance,no
4,28910,young adult,no
5,23201,fantasy,no
5,32610,romance,no
3,21242,suspense,no
3,19210,romance,no
5,23027,drama,no
5,19423,#N/A,no
5,22691,thriller,no
5,22101,romance,no
4,29018,young adult,no
4,23202,fantasy,no
4,28214,mystery,no
5,21160,fantasy,no
4,20718,#N/A,no
5,34373,fantasy,no
4,23124,mystery,no
5,23121,mystery,no
5,26211,young adult,no
5,17866,fantasy,no
4,20994,drama,no
5,31721,fantasy,no
4,25204,romance,no
5,22346,#N/A,no
5,24631,comedy,no
5,28913,fantasy,no
4,21077,horror,yes
5,31278,fantasy,no
4,34993,fantasy,no
4,18488,drama,no
5,29200,romance,no
4,22687,young adult,no
5,20296,fantasy,no
4,27884,fantasy,no
5,36054,romance,no
4,20563,drama,no
4,29726,young adult,no
5,27933,fantasy,no
4,17053,comedy,no
4,26307,fantasy,no
5,21512,young adult,no
4,20313,horror,no
5,23509,romance,no
4,20524,sci-fi,no
4,20962,romance,no
5,27630,young adult,no
5,38186,romance,no
5,23167,horror,no
4,22063,sci-fi,no
5,20985,drama,no
5,26636,romance,no
5,25526,young adult,no
5,21829,#N/A,no
5,18496,#N/A,no
4,21500,#N/A,no
4,25090,fantasy,no
4,22779,fantasy,no
5,22293,mystery,no
5,20237,fantasy,no
4,22908,romance,no
4,16348,romance,no
5,28303,fantasy,no
5,36503,fantasy,no
4,17310,#N/A,no
5,21092,horror,no
4,31018,young adult,no
5,29759,fantasy,no
4,33327,young adult,no
5,20500,young adult,no
4,23815,young adult,no
5,21078,romance,no
4,23771,mystery,no
4,28422,young adult,no
4,23708,young adult,no
5,22492,sci-fi,no
4,18499,thriller,no
4,20062,#N/A,no
4,28119,young adult,no
4,20990,#N/A,no
4,33500,young adult,yes
4,22102,crime,no
4,22372,romance,yes
4,22795,romance,no
4,24778,sci-fi,no
4,22497,romance,no
4,20722,drama,no
5,19634,#N/A,no
4,44570,romance,no
5,20389,#N/A,no
4,13405,#N/A,no
5,22571,romance,no
4,18091,comedy,no
5,19319,#N/A,no
4,22047,sci-fi,no
5,25487,young adult,no
5,32520,romance,no
4,21071,#N/A,no
5,25518,fairy-tales,no
4,17325,#N/A,no
4,19998,mystery,no
5,21192,fantasy,no
5,22321,thriller,no
5,23256,mystery,no
5,42363,young adult,no
5,13837,mystery,no
4,24401,sci-fi,no
4,17151,comedy,no
5,16106,drama,no
5,29389,fantasy,no
4,23641,horror,no
4,19216,fantasy,no
5,22228,#N/A,no
4,21001,romance,no
4,20658,young adult,no
4,20784,drama,no
4,33209,young adult,no
4,18583,#N/A,no
5,21127,fantasy,no
5,33925,fantasy,no
4,19767,#N/A,no
4,14932,#N/A,no
4,16285,horror,no
4,22521,comedy,no
5,22817,mystery,no
5,23185,romance,no
4,29809,romance,yes
5,19240,young adult,no
4,23322,young adult,no
4,27123,romance,no
5,22972,young adult,no
5,30424,fantasy,no
5,33711,young adult,no
5,17526,fantasy,no
4,18466,#N/A,no
4,19964,young adult,no
4,27332,mystery,no
4,19838,comedy,no
5,18035,fantasy,no
5,32191,romance,no
4,22422,#N/A,no
4,22819,comedy,no
5,25905,fantasy,no
5,18722,mystery,no
4,18216,crime,no
4,22767,horror,no
5,29315,mystery,no
5,31598,young adult,no
4,32159,fantasy,no
4,18109,mystery,no
4,24756,drama,no
4,18773,fantasy,no
4,21227,thriller,no
4,19769,romance,no
4,20420,romance,no
5,22017,horror,no
5,32358,romance,no
4,24985,fantasy,no
4,22800,romance,no
5,24251,young adult,no
5,17428,crime,no
4,19278,#N/A,no
5,24781,#N/A,no
5,25782,fantasy,no
5,16590,fantasy,no
5,35844,romance,no
5,22503,mystery,yes
5,21864,mystery,no
5,27425,fantasy,yes
5,32918,young adult,no
4,23114,mystery,no
4,35216,romance,no
5,28461,fantasy,no
4,31388,romance,no
4,21596,comedy,no
4,27715,mystery,no
5,19269,#N/A,no
4,26202,fantasy,no
4,22583,young adult,no
4,30759,young adult,no
5,23347,young adult,no
5,24219,fantasy,no
5,23895,fantasy,no
5,26345,fantasy,no
5,20681,sci-fi,no
5,19144,#N/A,no
4,22203,mystery,no
5,21199,young adult,no
5,18278,#N/A,no
5,39411,romance,no
5,18344,young adult,no
5,19221,fantasy,no
5,20168,young adult,no
5,25679,young adult,no
5,20654,romance,no
5,19877,fantasy,no
4,21002,#N/A,no
4,26913,fantasy,no
5,15203,#N/A,no
4,24061,young adult,no
4,17204,#N/A,no
4,17989,#N/A,no
5,35843,romance,no
4,30506,young adult,no
5,23378,mystery,no
5,21233,romance,no
5,22351,comedy,no
5,18771,fantasy,no
4,19897,#N/A,no
5,12909,fantasy,no
4,24027,#N/A,no
5,20291,fantasy,no
4,13213,#N/A,no
4,20206,crime,no
5,19016,drama,no
5,30049,young adult,no
4,21550,crime,no
5,23842,sci-fi,no
5,20534,comedy,no
5,18711,mystery,no
5,22448,romance,no
5,16566,fantasy,no
4,18925,thriller,no
4,32623,fantasy,no
5,17170,#N/A,no
5,18864,romance,no
4,24718,romance,no
4,20125,#N/A,no
5,28845,romance,no
4,29204,mystery,no
5,24606,sci-fi,no
4,23332,mystery,no
5,15000,mystery,no
4,19516,comedy,no
4,22994,comedy,no
4,22171,thriller,no
4,22845,romance,no
5,23847,fantasy,no
5,20140,sci-fi,no
4,18806,fantasy,no
4,19212,horror,no
5,16917,#N/A,no
4,21408,fantasy,no
4,19199,drama,no
5,18298,fantasy,no
5,29429,fantasy,no
5,18770,thriller,no
4,22326,horror,no
4,20450,young adult,no
5,16226,romance,yes
5,21072,#N/A,no
4,22578,horror,no
5,17219,fantasy,no
4,23279,fantasy,no
4,16464,romance,no
4,22584,romance,no
5,21765,thriller,yes
5,25818,fantasy,no
5,22682,young adult,no
4,26225,#N/A,no
4,25758,drama,no
4,23399,mystery,no
5,28890,fantasy,no
4,20011,horror,no
5,24254,young adult,no
4,24143,fantasy,no
5,19926,fantasy,no
5,19050,drama,no
4,17376,#N/A,no
5,22244,mystery,no
4,19094,romance,no
5,21668,fantasy,no
4,22521,drama,no
5,26949,fantasy,no
5,21511,crime,yes
5,16170,mystery,no
4,26150,fantasy,no
5,23220,sci-fi,no
5,21352,romance,no
5,21022,romance,no
4,20501,romance,no
5,19028,#N/A,no
5,28584,young adult,no
4,19802,thriller,no
4,20921,drama,no
5,29069,young adult,no
4,20453,romance,no
5,38343,romance,no
5,24279,fantasy,yes
5,16952,#N/A,no
5,26136,young adult,no
4,24271,fantasy,no
5,9235,romance,no
4,20997,romance,no
5,20725,fantasy,no
4,26762,young adult,no
4,27679,young adult,no
5,24954,sci-fi,no
5,24556,fantasy,no
5,30471,comedy,no
4,28373,young adult,no
5,23723,fantasy,no
4,24324,horror,no
5,29416,fantasy,no
4,29401,fantasy,no
4,24957,romance,yes
4,19460,sci-fi,no
5,21841,drama,no
5,21137,sci-fi,no
4,22941,mystery,no
4,32807,young adult,no
4,22623,fantasy,yes
5,22391,mystery,no
4,21154,mystery,no
5,15108,romance,no
4,23797,horror,no
5,27260,fantasy,no
5,20094,#N/A,no
5,21381,mystery,no
5,24672,young adult,no
5,20355,#N/A,no
4,22420,young adult,no
5,27279,fantasy,no
4,21491,romance,no
5,25816,#N/A,no
4,18947,romance,no
5,21181,fantasy,no
5,30693,romance,no
4,21315,drama,no
5,19852,drama,no
4,14894,#N/A,no
4,23501,fantasy,no
4,21844,mystery,no
4,21709,romance,no
5,31652,romance,no
4,23053,young adult,no
4,22644,horror,no
3,15362,drama,no
4,16326,mystery,no
5,21790,mystery,no
5,13351,mystery,no
5,19003,thriller,no
5,27228,romance,no
5,19176,#N/A,no
5,19265,sci-fi,no
5,22321,horror,no
4,22031,young adult,no
4,25551,fantasy,no
4,11006,mystery,no
4,19252,mystery,no
5,22985,thriller,no
4,9472,comedy,no
4,20548,mystery,no
4,26419,mystery,no
4,19563,romance,no
4,21855,fantasy,no
4,22484,mystery,no
5,20198,fantasy,no
4,17858,drama,no
4,22664,mystery,no
5,34169,romance,no
5,20057,comedy,no
4,21022,mystery,no
5,18378,#N/A,no
5,18290,fantasy,no
5,23127,horror,no
5,18963,#N/A,no
5,29756,fantasy,no
5,27612,young adult,no
5,25523,fantasy,no
4,24563,mystery,no
5,30137,young adult,no
5,23320,fantasy,no
5,28027,fantasy,no
5,15613,fantasy,no
4,33961,romance,no
5,18828,romance,no
4,15189,sci-fi,no
4,29207,young adult,no
5,29980,fantasy,no
5,19205,thriller,yes
4,23833,young adult,no
4,27982,young adult,no
5,19466,#N/A,no
5,19834,sci-fi,no
5,35952,romance,no
5,18566,#N/A,no
4,19172,#N/A,no
5,21540,fantasy,no
4,17275,romance,no
5,23268,young adult,no
5,20612,comedy,no
5,28127,young adult,no
5,19773,fantasy,no
4,22123,#N/A,yes
5,17388,#N/A,no
5,22084,mystery,no
5,16955,sci-fi,no
5,23068,young adult,no
5,15919,drama,no
5,15385,romance,no
5,21376,horror,no
4,31557,romance,no
5,26416,romance,no
5,20605,thriller,no
4,18219,thriller,no
5,28332,fantasy,no
