rating,Genre,ratings_count,adapted
4,#N/A,28416,no
4,fantasy,27717,yes
4,thriller,23333,no
4,fantasy,30313,yes
4,romance,30379,yes
4,drama,26815,no
4,sci-fi,28970,no
4,#N/A,22692,no
4,#N/A,26542,no
4,crime,10991,no
4,fantasy,37448,no
4,romance,43448,no
4,comedy,23272,no
4,romance,28627,no
4,young adult,27305,no
4,mystery,28283,no
4,fantasy,30330,no
4,young adult,31983,no
3,romance,23795,no
3,young adult,31633,yes
4,disney,26454,no
4,thriller,19289,no
5,fantasy,32360,no
4,#N/A,21997,no
4,disney,28011,yes
4,fantasy,37110,no
4,young adult,32743,no
4,young adult,39918,no
4,romance,39625,no
4,#N/A,18107,no
4,thriller,29665,yes
4,#N/A,17015,no
4,sci-fi,21551,no
4,thriller,25706,no
4,sci-fi,30504,no
4,fantasy,38315,no
4,#N/A,22361,no
4,#N/A,25452,no
4,romance,27401,no
4,fantasy,31763,no
4,romance,18311,yes
4,young adult,29308,no
4,mystery,29283,no
4,mystery,31242,no
4,#N/A,27776,no
4,#N/A,26820,no
4,horror,25074,yes
4,#N/A,22819,no
4,#N/A,29667,no
4,young adult,38874,no
4,thriller,29003,no
4,#N/A,23889,no
4,thriller,24230,no
4,drama,14164,no
4,#N/A,25578,no
4,mystery,24695,no
4,#N/A,25791,no
4,#N/A,29825,no
4,#N/A,23596,no
4,fantasy,24964,no
4,fantasy,31643,no
4,drama,29952,no
4,drama,29182,no
4,romance,32027,no
4,fantasy,40523,no
4,drama,21724,yes
4,fantasy,36885,no
4,mystery,26274,no
4,romance,38511,no
4,#N/A,24259,no
4,romance,25797,no
4,thriller,23352,no
4,romance,34308,no
4,young adult,31911,no
4,fantasy,29586,no
4,mystery,27240,no
4,young adult,22842,no
4,romance,30272,no
4,horror,25349,no
4,#N/A,24397,no
4,young adult,32493,no
4,thriller,23161,no
4,#N/A,24648,no
4,young adult,25864,no
4,romance,21358,no
4,young adult,35300,no
3,#N/A,30320,no
4,fantasy,25757,no
4,young adult,23544,no
4,fantasy,27569,no
4,fantasy,34581,no
4,romance,32105,no
4,romance,23043,no
4,fantasy,30945,no
4,romance,42635,no
4,disney,25488,no
4,#N/A,25038,no
4,horror,27690,no
5,fantasy,27361,no
4,drama,25515,yes
4,fantasy,38040,no
4,fantasy,33049,no
4,#N/A,27402,no
4,mystery,27629,no
4,young adult,24952,yes
4,fantasy,26716,no
4,mystery,25800,no
4,mystery,27974,no
4,romance,28536,no
4,romance,22544,no
4,romance,32972,no
4,young adult,38229,no
4,thriller,27362,yes
4,#N/A,24531,no
4,mystery,15476,no
5,fantasy,24618,no
4,sci-fi,26532,no
4,#N/A,26265,yes
4,horror,22054,no
4,mystery,23690,yes
4,fantasy,29492,yes
4,fantasy,25359,yes
4,thriller,21443,yes
4,#N/A,22482,no
4,#N/A,28034,yes
4,crime,25665,yes
4,#N/A,21365,yes
4,fantasy,29556,no
4,romance,24819,no
4,fantasy,32994,no
4,fantasy,27544,no
4,young adult,32917,no
4,sci-fi,44500,no
4,fantasy,27392,no
4,romance,26633,no
4,horror,24200,yes
4,young adult,32516,no
5,fantasy,22259,no
4,thriller,25071,no
4,young adult,33178,no
4,romance,31325,no
4,thriller,24896,no
4,mystery,28653,no
4,young adult,44328,no
4,mystery,24895,no
4,young adult,34746,no
4,thriller,18115,no
4,#N/A,22611,no
4,thriller,23952,no
4,drama,27034,no
4,crime,24760,no
4,sci-fi,22251,no
4,young adult,33217,no
4,romance,24932,no
3,drama,23676,no
4,young adult,38152,no
4,romance,23666,no
4,sci-fi,26791,no
4,young adult,28687,no
4,fantasy,24885,yes
4,fantasy,25185,no
4,horror,25433,yes
4,romance,36473,no
4,mystery,27052,no
4,romance,23415,no
4,horror,27061,no
4,horror,26304,no
4,mystery,33519,no
4,horror,27511,no
4,mystery,26055,no
4,horror,25504,no
4,horror,26082,no
4,#N/A,23803,no
4,young adult,25452,no
4,drama,26623,no
4,fantasy,24607,no
4,fantasy,36216,no
4,#N/A,21263,no
4,young adult,27238,no
4,horror,25841,no
4,fantasy,34643,no
4,fantasy,35141,no
4,sci-fi,25663,no
4,#N/A,21977,no
4,comedy,28276,no
4,mystery,23426,no
4,mystery,35158,no
4,fantasy,31993,no
4,fantasy,34020,no
4,mystery,24125,no
4,drama,22682,no
4,mystery,27046,no
4,young adult,30254,no
4,young adult,23605,no
4,fantasy,36848,no
4,fantasy,27529,yes
4,fantasy,33172,no
4,comedy,26690,no
4,fantasy,26364,no
4,fantasy,29797,no
4,romance,40836,no
4,romance,34491,no
4,#N/A,21410,no
4,thriller,21932,no
4,young adult,26045,no
4,thriller,24907,no
4,crime,25021,no
4,mystery,22665,no
4,young adult,29791,no
4,mystery,24283,no
4,young adult,22337,no
4,fantasy,27673,no
4,mystery,23541,no
4,thriller,23780,no
4,young adult,39069,no
4,#N/A,26412,no
4,romance,27196,no
4,romance,34831,no
4,drama,24109,yes
4,thriller,25448,no
4,fantasy,26733,no
4,romance,35300,no
4,young adult,35016,no
4,romance,26623,no
4,young adult,33464,no
4,romance,37797,no
4,young adult,26254,no
4,romance,26861,no
4,mystery,21666,no
4,#N/A,22484,no
4,#N/A,22413,no
4,comedy,22284,no
4,mystery,25552,no
4,young adult,31847,no
4,drama,24288,no
4,romance,25318,no
4,fantasy,37410,no
4,fantasy,38287,no
4,mystery,26250,no
3,romance,25167,no
4,comedy,28260,yes
4,young adult,31517,no
4,romance,29564,no
4,#N/A,24000,no
4,#N/A,26097,no
4,fantasy,26312,no
4,sci-fi,26410,no
4,comedy,42573,no
4,young adult,25832,yes
4,romance,32089,no
4,young adult,32034,yes
4,drama,27989,no
4,#N/A,10970,no
4,romance,24029,no
4,mystery,25868,yes
4,drama,25343,no
4,romance,25668,no
4,young adult,28342,no
4,#N/A,23870,no
4,mystery,22838,no
4,#N/A,21885,no
4,fantasy,29962,no
4,#N/A,24029,no
4,young adult,32143,no
4,romance,36250,no
4,fantasy,20450,no
4,young adult,36641,no
4,#N/A,24282,no
4,mystery,28921,no
4,#N/A,29008,no
4,romance,25312,no
4,romance,35591,no
4,fantasy,29555,no
4,young adult,23295,no
4,romance,25412,no
4,drama,18574,no
4,mystery,18673,no
4,sci-fi,26015,no
4,drama,27215,no
4,horror,23895,no
4,fantasy,25675,no
4,young adult,29573,no
4,romance,19310,no
4,horror,25871,no
4,fantasy,27968,no
4,#N/A,19246,no
4,horror,25679,yes
4,thriller,24170,no
4,romance,34257,no
4,romance,17398,no
4,drama,18054,no
4,#N/A,21586,no
4,#N/A,19380,no
4,#N/A,22613,no
4,young adult,28569,no
4,comedy,26306,no
4,#N/A,26608,no
4,romance,31604,no
4,young adult,27997,no
4,horror,27673,no
4,fantasy,30618,no
4,#N/A,22146,no
4,suspense,24651,no
4,fantasy,23540,no
4,crime,23170,no
4,young adult,37323,no
4,fantasy,25247,no
4,thriller,24438,no
4,#N/A,22525,no
4,mystery,31395,no
4,drama,29341,yes
4,#N/A,22128,no
4,crime,18289,no
4,#N/A,23544,no
4,drama,33394,no
4,crime,23205,no
4,drama,21394,no
4,romance,22461,no
4,young adult,37188,no
4,mystery,32733,no
4,mystery,25366,no
4,crime,23033,no
4,fantasy,25574,yes
4,romance,20253,no
4,drama,21375,no
4,drama,22921,yes
4,horror,24871,no
4,mystery,25469,no
4,#N/A,23736,no
4,fantasy,25698,no
4,fantasy,34459,no
4,fantasy,22742,yes
4,young adult,31362,no
4,romance,23790,no
4,#N/A,21778,no
4,thriller,24522,no
4,fantasy,31874,no
4,young adult,36433,no
4,mystery,34797,no
4,fantasy,23910,no
4,sci-fi,26075,no
3,mystery,22724,no
4,romance,38452,no
4,fantasy,19675,no
4,mystery,24688,no
4,young adult,30745,no
4,romance,35144,no
4,romance,21971,no
4,#N/A,20652,no
4,mystery,20868,no
4,fantasy,28930,no
4,fantasy,20722,no
4,fantasy,35620,no
4,young adult,26658,no
4,young adult,30807,no
4,romance,22055,no
4,young adult,23739,yes
4,crime,22932,no
4,fantasy,11981,no
4,drama,25045,no
4,romance,25680,no
4,fantasy,27160,no
4,fantasy,30299,no
4,horror,17052,no
4,young adult,26075,no
4,drama,25280,no
4,#N/A,22227,no
4,romance,24273,no
4,fantasy,20009,no
4,young adult,33454,no
4,romance,38501,no
3,romance,22278,no
4,fantasy,26360,no
4,mystery,33739,no
4,fantasy,26561,no
4,#N/A,21973,no
4,young adult,33317,no
4,sci-fi,20086,no
4,fantasy,25787,no
4,fantasy,21686,no
4,#N/A,21703,no
4,fantasy,21636,no
3,#N/A,20094,no
4,young adult,32986,no
4,mystery,26068,no
4,romance,41292,no
4,young adult,30517,no
4,mystery,25096,no
4,sci-fi,20850,no
4,mystery,29574,no
4,young adult,35071,no
4,drama,19821,no
4,romance,34888,no
4,fantasy,25166,no
4,romance,30089,no
4,young adult,29896,no
4,sci-fi,25603,no
4,#N/A,22497,no
4,young adult,30226,no
4,young adult,22781,no
4,young adult,22276,no
3,comedy,23096,no
4,thriller,23615,no
4,horror,16352,no
4,young adult,26685,no
4,young adult,22725,no
4,fantasy,28621,no
3,romance,22082,no
4,comedy,24199,no
4,sci-fi,25577,no
4,mystery,22697,no
4,sci-fi,27961,no
4,#N/A,20761,no
3,romance,23992,no
4,young adult,27307,no
4,disney,25466,no
4,#N/A,20745,no
4,crime,20120,no
4,thriller,21240,no
3,mystery,24579,no
4,drama,22838,no
4,#N/A,25230,no
4,young adult,30324,no
4,young adult,27532,no
4,mystery,24396,no
4,fantasy,20845,no
4,horror,23971,yes
4,romance,29058,no
4,mystery,26578,no
4,mystery,22928,no
4,young adult,20889,yes
4,fantasy,30596,no
4,fantasy,31971,no
4,#N/A,21447,no
4,drama,17971,no
4,romance,32212,no
4,fantasy,15601,no
4,fantasy,22373,yes
4,young adult,37303,no
4,romance,42242,no
4,horror,23328,no
4,comedy,24133,no
4,#N/A,23023,no
3,young adult,19293,no
4,romance,37148,no
4,romance,33805,no
4,romance,28103,no
4,horror,26848,no
4,romance,23854,no
4,young adult,37402,yes
4,young adult,24065,no
4,romance,22598,no
4,#N/A,23026,no
4,drama,26538,no
4,young adult,31757,no
4,young adult,27647,no
4,young adult,27642,no
4,mystery,25426,no
4,crime,16455,yes
4,young adult,29592,no
3,romance,24098,no
4,#N/A,20531,no
3,#N/A,21665,no
4,fantasy,24815,no
4,romance,34347,no
4,sci-fi,21241,no
4,drama,20615,no
4,romance,29053,no
4,#N/A,15297,no
5,fantasy,22847,no
4,romance,21649,yes
4,romance,25941,no
4,drama,13986,yes
4,mystery,18805,no
4,mystery,30283,no
4,mystery,22863,no
4,young adult,27783,yes
4,#N/A,21113,no
4,#N/A,20778,no
4,#N/A,20852,no
4,fantasy,23597,no
4,#N/A,19838,no
4,#N/A,21141,no
4,romance,27206,no
4,mystery,13856,no
4,romance,33348,no
4,horror,24584,no
4,fantasy,28845,no
4,young adult,25592,no
4,mystery,27472,no
4,mystery,26981,no
4,romance,24976,no
3,drama,23277,no
4,mystery,23899,yes
4,fantasy,26287,no
4,romance,23050,no
4,mystery,24790,no
4,young adult,35910,no
4,#N/A,21573,no
4,comedy,22175,no
4,fantasy,26621,no
4,young adult,19778,no
4,crime,21927,no
4,fantasy,24885,no
4,young adult,35104,no
4,young adult,30934,no
4,mystery,15871,no
4,young adult,30515,no
4,romance,24959,no
4,#N/A,20583,no
4,romance,25293,no
4,drama,24588,no
4,mystery,24325,no
4,young adult,20095,no
4,drama,18906,no
4,#N/A,23628,no
4,fantasy,21692,no
4,comedy,23240,no
4,young adult,35680,no
4,#N/A,19444,no
4,young adult,36153,no
4,mystery,32890,no
4,fantasy,19063,no
4,fantasy,21310,no
4,#N/A,21302,no
4,young adult,22970,no
3,drama,23979,no
4,young adult,31656,no
4,young adult,28896,no
4,fantasy,28430,no
4,thriller,27030,no
4,#N/A,22697,no
4,young adult,35169,no
4,drama,16134,no
4,romance,26676,no
4,fantasy,23851,yes
4,young adult,16705,no
4,sci-fi,24641,yes
4,mystery,36522,no
4,fantasy,24452,no
3,comedy,26774,no
4,fantasy,23323,no
4,comedy,26289,no
4,sci-fi,24627,no
4,fantasy,25997,no
4,fantasy,22152,no
4,fantasy,20595,no
4,romance,37150,no
4,#N/A,21640,no
4,horror,24533,no
4,young adult,31185,no
4,#N/A,20019,no
4,fantasy,26995,no
4,#N/A,16951,no
4,horror,25780,yes
4,fantasy,32885,no
4,fantasy,33405,no
4,young adult,32401,no
4,young adult,30157,yes
4,#N/A,18964,no
4,romance,39673,no
4,fantasy,23496,no
4,fantasy,28989,no
4,fantasy,24578,no
4,mystery,17946,no
4,young adult,30537,no
4,fantasy,34331,no
4,drama,16716,no
4,disney,23098,no
4,mystery,24489,no
4,young adult,32251,no
4,thriller,21564,no
4,romance,32793,no
4,#N/A,20063,no
4,mystery,19393,no
4,mystery,27570,yes
4,young adult,27345,yes
4,fantasy,24671,no
4,fantasy,22559,no
4,sci-fi,17689,no
4,romance,28734,no
4,romance,25805,no
4,crime,19152,no
4,#N/A,21875,no
4,comedy,23020,no
4,young adult,33385,no
4,romance,41818,no
4,#N/A,20075,no
4,young adult,33983,no
4,romance,26094,no
4,horror,24086,no
5,fantasy,18788,no
4,fantasy,25401,no
4,mystery,28027,yes
4,mystery,24090,yes
4,fantasy,31710,no
4,young adult,32489,no
4,suspense,17330,no
4,young adult,28979,no
4,fantasy,21507,no
4,comedy,20030,no
4,thriller,20972,no
4,crime,28776,yes
4,romance,38499,no
4,young adult,25180,yes
4,romance,24258,no
4,drama,24567,no
4,disney,23338,no
4,fantasy,24341,no
4,crime,19526,no
4,young adult,20578,no
4,fantasy,22074,no
4,romance,24113,yes
4,horror,24567,yes
4,#N/A,20720,no
4,mystery,26837,no
4,romance,22006,no
4,fantasy,30535,no
4,young adult,26847,no
4,fantasy,20882,no
4,fantasy,26421,no
4,romance,26687,no
4,#N/A,18288,no
4,#N/A,26065,no
4,#N/A,19433,no
4,thriller,23103,yes
4,drama,17717,no
3,drama,23966,no
4,sci-fi,24179,no
4,young adult,18579,no
4,thriller,22734,no
4,thriller,12597,no
4,#N/A,20895,no
4,fantasy,23390,yes
4,#N/A,22647,no
4,fantasy,25879,no
4,drama,20083,no
4,fantasy,29544,no
4,horror,24949,no
4,young adult,27831,no
4,romance,38100,no
4,young adult,28910,yes
4,fantasy,23201,no
4,romance,32610,no
3,suspense,21242,no
3,romance,19210,no
4,drama,23027,no
4,#N/A,19423,no
4,thriller,22691,yes
4,romance,22101,no
4,young adult,29018,no
4,fantasy,23202,no
4,mystery,28214,no
4,fantasy,21160,no
4,#N/A,20718,no
4,fantasy,34373,no
4,mystery,23124,no
4,mystery,23121,no
4,young adult,26211,no
4,fantasy,17866,no
4,drama,20994,yes
4,fantasy,31721,no
4,romance,25204,no
4,#N/A,22346,no
4,comedy,24631,no
4,fantasy,28913,no
4,horror,21077,yes
4,fantasy,31278,no
4,fantasy,34993,no
4,drama,18488,no
4,romance,29200,no
4,young adult,22687,no
4,fantasy,20296,no
4,fantasy,27884,no
4,romance,36054,no
4,drama,20563,no
4,young adult,29726,no
4,fantasy,27933,no
4,comedy,17053,no
3,fantasy,26307,no
4,young adult,21512,no
4,horror,20313,no
4,romance,23509,no
4,sci-fi,20524,no
3,romance,20962,no
4,young adult,27630,no
4,romance,38186,no
4,horror,23167,no
4,sci-fi,22063,no
4,drama,20985,no
4,romance,26636,yes
4,young adult,25526,no
4,#N/A,21829,no
4,#N/A,18496,no
4,#N/A,21500,no
4,fantasy,25090,no
4,fantasy,22779,no
4,mystery,22293,no
4,fantasy,20237,no
4,romance,22908,no
4,romance,16348,no
4,fantasy,28303,no
4,fantasy,36503,no
4,#N/A,17310,no
4,horror,21092,no
4,young adult,31018,no
4,fantasy,29759,no
4,young adult,33327,no
4,young adult,20500,no
4,young adult,23815,no
4,romance,21078,no
4,mystery,23771,no
4,young adult,28422,no
4,young adult,23708,yes
4,sci-fi,22492,no
4,thriller,18499,no
3,#N/A,20062,no
4,young adult,28119,no
4,#N/A,20990,no
4,young adult,33500,yes
4,crime,22102,no
4,romance,22372,yes
4,romance,22795,no
4,sci-fi,24778,yes
4,romance,22497,no
4,drama,20722,no
4,#N/A,19634,no
4,romance,44570,no
4,#N/A,20389,no
4,#N/A,13405,no
4,romance,22571,no
4,comedy,18091,no
4,#N/A,19319,no
4,sci-fi,22047,no
4,young adult,25487,no
5,romance,32520,no
4,#N/A,21071,no
4,fairy-tales,25518,no
3,#N/A,17325,yes
4,mystery,19998,no
4,fantasy,21192,no
4,thriller,22321,no
4,mystery,23256,no
4,young adult,42363,no
4,mystery,13837,no
4,sci-fi,24401,yes
3,comedy,17151,no
4,drama,16106,no
4,fantasy,29389,no
4,horror,23641,no
4,fantasy,19216,no
4,#N/A,22228,no
4,romance,21001,no
4,young adult,20658,no
4,drama,20784,no
4,young adult,33209,no
4,#N/A,18583,no
4,fantasy,21127,no
4,fantasy,33925,no
4,#N/A,19767,no
4,#N/A,14932,no
3,horror,16285,no
4,comedy,22521,no
4,mystery,22817,no
4,romance,23185,no
4,romance,29809,yes
4,young adult,19240,no
4,young adult,23322,no
4,romance,27123,no
4,young adult,22972,no
4,fantasy,30424,no
4,young adult,33711,no
5,fantasy,17526,no
4,#N/A,18466,no
4,young adult,19964,no
4,mystery,27332,no
4,comedy,19838,no
4,fantasy,18035,no
4,romance,32191,no
4,#N/A,22422,no
4,comedy,22819,no
4,fantasy,25905,no
4,mystery,18722,no
4,crime,18216,no
3,horror,22767,no
4,mystery,29315,no
4,young adult,31598,no
4,fantasy,32159,no
4,mystery,18109,no
3,drama,24756,no
4,fantasy,18773,no
4,thriller,21227,no
4,romance,19769,no
3,romance,20420,no
4,horror,22017,no
4,romance,32358,no
4,fantasy,24985,no
4,romance,22800,no
4,young adult,24251,no
4,crime,17428,no
4,#N/A,19278,no
4,#N/A,24781,no
4,fantasy,25782,no
4,fantasy,16590,no
4,romance,35844,no
4,mystery,22503,yes
4,mystery,21864,yes
4,fantasy,27425,yes
4,young adult,32918,no
4,mystery,23114,no
4,romance,35216,no
4,fantasy,28461,no
4,romance,31388,no
4,comedy,21596,no
4,mystery,27715,no
4,#N/A,19269,no
4,fantasy,26202,no
4,young adult,22583,no
4,young adult,30759,no
4,young adult,23347,no
4,fantasy,24219,no
4,fantasy,23895,no
4,fantasy,26345,no
4,sci-fi,20681,no
4,#N/A,19144,no
4,mystery,22203,no
4,young adult,21199,no
4,#N/A,18278,no
4,romance,39411,no
4,young adult,18344,no
4,fantasy,19221,no
4,young adult,20168,no
4,young adult,25679,no
4,romance,20654,yes
4,fantasy,19877,no
3,#N/A,21002,yes
4,fantasy,26913,no
4,#N/A,15203,no
4,young adult,24061,yes
4,#N/A,17204,no
4,#N/A,17989,no
4,romance,35843,no
4,young adult,30506,no
4,mystery,23378,no
4,romance,21233,no
5,comedy,22351,no
4,fantasy,18771,no
4,#N/A,19897,no
4,fantasy,12909,yes
4,#N/A,24027,no
4,fantasy,20291,no
3,#N/A,13213,no
4,crime,20206,no
4,drama,19016,no
4,young adult,30049,no
4,crime,21550,no
4,sci-fi,23842,no
4,comedy,20534,no
4,mystery,18711,no
4,romance,22448,no
4,fantasy,16566,no
4,thriller,18925,no
4,fantasy,32623,no
4,#N/A,17170,no
4,romance,18864,no
4,romance,24718,no
4,#N/A,20125,no
4,romance,28845,no
4,mystery,29204,no
4,sci-fi,24606,no
4,mystery,23332,no
4,mystery,15000,no
4,comedy,19516,no
4,comedy,22994,no
4,thriller,22171,no
4,romance,22845,no
4,fantasy,23847,no
4,sci-fi,20140,no
4,fantasy,18806,no
4,horror,19212,no
4,#N/A,16917,no
4,fantasy,21408,no
4,drama,19199,no
4,fantasy,18298,no
4,fantasy,29429,no
4,thriller,18770,no
4,horror,22326,no
4,young adult,20450,no
4,romance,16226,yes
4,#N/A,21072,no
4,horror,22578,no
4,fantasy,17219,no
4,fantasy,23279,no
4,romance,16464,no
4,romance,22584,no
4,thriller,21765,yes
4,fantasy,25818,no
4,young adult,22682,no
4,#N/A,26225,no
4,drama,25758,no
4,mystery,23399,no
4,fantasy,28890,yes
4,horror,20011,no
4,young adult,24254,no
4,fantasy,24143,no
4,fantasy,19926,no
4,drama,19050,no
4,#N/A,17376,no
4,mystery,22244,no
4,romance,19094,no
4,fantasy,21668,no
4,drama,22521,no
5,fantasy,26949,yes
4,crime,21511,yes
4,mystery,16170,no
4,fantasy,26150,no
4,sci-fi,23220,no
4,romance,21352,yes
4,romance,21022,no
3,romance,20501,no
4,#N/A,19028,no
4,young adult,28584,no
4,thriller,19802,yes
4,drama,20921,no
4,young adult,29069,no
3,romance,20453,no
4,romance,38343,no
4,fantasy,24279,yes
4,#N/A,16952,no
4,young adult,26136,yes
4,fantasy,24271,no
4,romance,9235,no
4,romance,20997,no
4,fantasy,20725,no
4,young adult,26762,no
4,young adult,27679,no
4,sci-fi,24954,no
4,fantasy,24556,no
4,comedy,30471,no
4,young adult,28373,yes
4,fantasy,23723,no
4,horror,24324,no
4,fantasy,29416,no
4,fantasy,29401,no
4,romance,24957,yes
3,sci-fi,19460,no
4,drama,21841,no
4,sci-fi,21137,no
4,mystery,22941,no
4,young adult,32807,no
4,fantasy,22623,yes
4,mystery,22391,no
4,mystery,21154,no
4,romance,15108,no
3,horror,23797,no
4,fantasy,27260,yes
4,#N/A,20094,no
4,mystery,21381,no
4,young adult,24672,no
4,#N/A,20355,no
4,young adult,22420,no
4,fantasy,27279,no
4,romance,21491,no
4,#N/A,25816,no
4,romance,18947,no
4,fantasy,21181,no
4,romance,30693,no
4,drama,21315,no
4,drama,19852,yes
4,#N/A,14894,no
4,fantasy,23501,no
4,mystery,21844,no
3,romance,21709,no
4,romance,31652,no
4,young adult,23053,no
4,horror,22644,no
3,drama,15362,no
4,mystery,16326,no
4,mystery,21790,no
4,mystery,13351,no
4,thriller,19003,no
4,romance,27228,no
4,#N/A,19176,no
4,sci-fi,19265,no
4,horror,22321,no
4,young adult,22031,no
4,fantasy,25551,no
4,mystery,11006,no
4,mystery,19252,no
4,thriller,22985,no
3,comedy,9472,no
3,mystery,20548,no
4,mystery,26419,no
4,romance,19563,no
4,fantasy,21855,no
3,mystery,22484,no
4,fantasy,20198,no
4,drama,17858,no
4,mystery,22664,no
4,romance,34169,no
4,comedy,20057,no
4,mystery,21022,no
4,#N/A,18378,no
4,fantasy,18290,no
4,horror,23127,yes
4,#N/A,18963,no
