book_id,title,books_count,isbn,authors,original_title,,language_code,average_rating,ratings_count,Class
2980,Sold,35,786851716,Patricia McCormick,Sold,,eng,4.19,36389,no
2981,"Double Cross (Alex Cross, #13)",69,316015059,James Patterson,Double Cross,,eng,3.99,34189,no
2982,Eugene Onegin,57,192838997,"Alexander Pushkin, James E. Falen",Евгений Онегин: Роман в стихах ,,eng,4.08,33240,no
2983,"These Broken Stars (Starbound, #1)",31,1423171020,"Amie Kaufman, Meagan Spooner",These Broken Stars,,eng,3.93,44488,no
2984,"Eon: Dragoneye Reborn (Eon, #1)",62,670062278,Alison Goodman,The Two Pearls of Wisdom,,en-US,3.98,42802,no
2985,The View from Saturday,42,689862210,E.L. Konigsburg,The View from Saturday,,,3.74,36803,no
2986,"Hidden (House of Night, #10)",49,312594429,"P.C. Cast, Kristin Cast",Hidden,,en-US,3.98,38594,no
2987,"Spell Bound (Hex Hall, #3)",34,1423121325,Rachel Hawkins,Spell Bound,,eng,4.09,48116,no
2988,"The Secret of the Old Clock (Nancy Drew, #1)",44,1557091552,"Carolyn Keene, Russell H. Tandy, Sara Paretsky","The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)",,eng,3.98,44256,no
2989,"Plum Island (John Corey, #1)",62,446679089,Nelson DeMille,Plum Island,,eng,4.03,30595,no
2990,"The Story of Doctor Dolittle (Doctor Dolittle, #1)",263,60775971,"Hugh Lofting, Michael Hague",The Story of Doctor Dolittle,,,3.98,36867,no
2991,Second Glance,42,743454510,Jodi Picoult,Second Glance,,en-US,3.79,33486,no
2992,"Frog and Toad Together (Frog and Toad, #2)",54,069401298X,Arnold Lobel,Frog and Toad Together,,eng,4.21,34172,no
2993,The Lottery,25,1563127873,Shirley Jackson,The Lottery,,eng,4.09,38448,no
2994,"Big Stone Gap (Big Stone Gap, #1)",56,345459202,Adriana Trigiani,Big Stone Gap,,eng,3.86,34200,no
2995,"The Alexandria Link (Cotton Malone, #2)",62,345485750,Steve Berry,The Alexandria Link,,eng,3.92,31070,no
2996,"The Gathering (Darkness Rising, #1)",25,61797022,Kelley Armstrong,The Gathering,,en-US,4.03,48722,no
2997,"The Fiery Heart (Bloodlines, #4)",25,1595143203,Richelle Mead,The Fiery Heart,,eng,4.39,49513,no
2998,"Magic Bleeds (Kate Daniels, #4)",26,441018521,Ilona Andrews,Magic Bleeds,,eng,4.46,50637,no
2999,The Japanese Lover,57,1501116975,"Isabel Allende, Nick Caistor, Amanda Hopkinson",El amante japonés,,eng,3.8,23737,no
3000,"Jingo (Discworld, #21; City Watch, #4)",65,552154164,Terry Pratchett,Jingo,,eng,4.11,35961,no
3001,"Kiss of Midnight (Midnight Breed,  #1)",53,553589377,Lara Adrian,Kiss of Midnight,,eng,3.93,48695,no
3002,Sons and Lovers,570,375753737,"D.H. Lawrence, Geoff Dyer",Sons and Lovers,,en-US,3.61,33792,no
3003,A Woman of Substance (Emma Harte Saga #1),61,031235326X,Barbara Taylor Bradford,A Woman of Substance ,,eng,4.16,31309,no
3004,"Crash (Crash, #1)",17,,Nicole  Williams,Crash,,eng,4.02,49133,no
3005,"The Hit (Will Robie, #2)",51,1455521213,David Baldacci,The Hit,,eng,4.05,25123,no
3006,"Count Zero (Sprawl, #2)",72,441013678,William Gibson,Count Zero,,en-US,4,32238,no
3007,Peony in Love,53,140006466X,Lisa See,Peony in Love,,eng,3.59,34044,no
3008,Twenty Boy Summer,18,316051594,Sarah Ockler,Twenty Boy Summer,,en-US,3.89,35435,no
3009,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,84,446677477,"Robert T. Kiyosaki, Sharon L. Lechter",Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,,vie,4.05,24907,no
3010,"The Ice Princess (Patrik Hedström, #1)",130,1605980927,"Camilla Läckberg, Steven T. Murray",Isprinsessan,,eng,3.69,29913,no
3011,Bookends,38,767907817,Jane Green,Bookends,,eng,3.7,32755,no
3012,Maude,10,,Donna Mabry,,,,4.05,28316,no
3013,The Last Colony (Old Man's War #3),33,765316978,John Scalzi,The Last Colony,,en-US,4.03,29154,no
3014,If You Take a Mouse to School,12,60283289,"Laura Joffe Numeroff, Felicia Bond", ,,en-US,4.26,32340,no
3015,"Finding Cinderella (Hopeless, #2.5)",18,147677143X,Colleen Hoover,Finding Cinderella,,eng,4.3,42821,no
3016,Last Chance Saloon,60,60086246,Marian Keyes,Last Chance Saloon,,en-US,3.78,32255,no
3017,"Beauty from Pain (Beauty, #1)",13,148234873X,Georgia Cates,Beauty from Pain,,eng,4.25,46668,no
3018,Where Are the Children?,93,1416507779,Mary Higgins Clark,Where Are the Children?,,,4,34816,no
3019,"The Hero and the Crown (Damar, #2)",34,441328091,Robin McKinley,,,eng,4.21,41796,no
3020,The Metamorphosis and Other Stories,205,1593080298,"Franz Kafka, Jason Baker, Donna Freed",Die Verwandlung und andere Erzählungen,,eng,4.01,29817,no
3021,The Space Between Us,38,006079156X,Thrity Umrigar,The Space Between Us,,en-US,3.98,30326,no
3022,Sir Gawain and the Green Knight ,193,451528182,"Unknown, Burton Raffel, Neil D. Isaacs",Gawayn and þe Grene Knyȝt,,,3.68,36477,no
3023,"Three Men in a Boat (Three Men, #1)",747,140621334,Jerome K. Jerome,Three Men in a Boat (To Say Nothing of the Dog),,eng,3.9,30250,no
3024,Desert Solitaire,37,345326490,Edward Abbey,Desert Solitaire,,en-US,4.22,27723,no
3025,"Plum Lovin' (Stephanie Plum, #12.5)",24,312306342,Janet Evanovich,Plum Lovin',,en-US,3.7,43643,no
3026,Strengths Finder 2.0,23,159562015X,Tom Rath,Strengths Finder 2.0,,en-US,3.92,30199,no
3027,Another Roadside Attraction,30,1842431293,Tom Robbins,Another Roadside Attraction,,en-US,3.97,25777,no
3028,Sarum: The Novel of England,45,517223546,Edward Rutherfurd,Sarum: The Novel of England,,eng,4.07,28292,no
3029,Rage of Angels,85,6178731,Sidney Sheldon,Rage of Angels,,eng,3.91,27196,no
3030,"Vampire Academy Box Set (Vampire Academy, #1-4)",1,1595144331,Richelle Mead,,,en-US,4.57,33015,no
3031,"Everlasting (The Immortals, #6)",49,142998192X,Alyson Noel,Everlasting,,eng,3.92,38185,no
3032,"A Shade of Vampire (A Shade of Vampire, #1)",25,1481280767,Bella Forrest,,,eng,3.83,25526,no
3033,The Right Stuff,44,553381350,Tom Wolfe,The Right Stuff,,eng,4.23,30701,no
3034,Cocktails for Three,48,312349998,Madeleine Wickham,Cocktails for Three,,en-US,3.38,30415,no
3035,"Vanish (Rizzoli & Isles, #5)",78,345476980,Tess Gerritsen,Vanish,,en-US,4.13,37045,no
3036,"Fluke: Or, I Know Why the Winged Whale Sings",32,006056668X,Christopher Moore,"Fluke: Or, I Know Why the Winged Whale Sings",,eng,3.73,32675,no
3037,The Tell-Tale Heart,151,871917726,"Edgar Allan Poe, Byron Glaser, Bill D. Fountain",The Tell-Tale Heart,,eng,4.22,33704,no
3038,Girl in Translation,42,1594487561,Jean Kwok,Girl in Translation,,eng,3.96,34823,no
3039,"Panic (Panic, #1)",43,62014552,Lauren Oliver,Panic,,eng,3.56,39875,no
3040,"Because of Low (Sea Breeze, #2)",32,,Abbi Glines,Because of Low,,eng,4.14,48344,no
3041,Leonardo's Notebooks,82,1579124577,"Leonardo da Vinci, H. Anna Suh",,,,3.97,26626,no
3042,Between Sisters,46,345450744,Kristin Hannah,Between Sisters,,eng,4,28020,no
3043,"Wayward (Wayward Pines, #2)",38,1477808701,Blake Crouch,Wayward,,eng,4.12,19208,no
3044,"Queste (Septimus Heap, #4)",56,60882077,"Angie Sage, Mark Zug",Queste,,,4.04,40562,no
3045,Finding Audrey,64,553536516,Sophie Kinsella,Finding Audrey,,eng,3.82,38226,no
3046,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",15,913668680,Mollie Katzen,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",,eng,3.95,34502,no
3047,Fox in Socks,33,7158475,Dr. Seuss,Fox in Socks,,eng,4.04,40369,no
3048,My Name is Red,140,375706852,"Orhan Pamuk, Erdağ M. Göknar",Benim Adım Kırmızı,,eng,3.83,27314,no
3049,The Teachings of Don Juan: A Yaqui Way of Knowledge ,112,671227424,Carlos Castaneda,The Teachings of Don Juan: A Yaqui Way of Knowledge,,en-US,3.94,27784,no
3050,"The Sixth Man (Sean King & Michelle Maxwell, #5)",52,446573108,David Baldacci,The Sixth Man,,en-US,4.13,29257,no
3051,Stone Soup,35,689878362,Marcia Brown,Stone Soup (Stories to Go!),,,4.23,37313,no
3052,"The Warrior Heir (The Heir Chronicles, #1)",25,786839171,Cinda Williams Chima,The Warrior Heir,,en-US,3.95,40346,no
3053,"Top Secret Twenty-One (Stephanie Plum, #21)",27,345542924,Janet Evanovich,Top Secret Twenty-One,,eng,3.79,31294,no
3054,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,11,075791084X,John   Williams,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,,,4.61,29409,no
3055,Death: The High Cost of Living Collected,14,1852864982,"Neil Gaiman, Chris Bachalo, Mark Buckingham, Tori Amos",Death: the High Cost of Living,,eng,4.21,34252,no
3056,Christy,38,310241634,Catherine Marshall,Christy,,,4.2,37963,yes
3057,"Destroy Me (Shatter Me, #1.5)",19,62208195,Tahereh Mafi,Destroy Me,,eng,4.27,46793,no
3058,"Gone (Quincy & Rainie, #5)",1,553588079,Lisa Gardner,Gone,,eng,4.18,32568,no
3059,Mindset: The New Psychology of Success,49,1400062756,Carol S. Dweck,Mindset: The New Psychology of Success,,en-US,4.04,31174,no
3060,Beyond the Grave (The 39 Clues #4),32,545060443,Jude Watson,"Beyond the Grave (The 39 Clues, #4)",,eng,3.92,37475,no
3061,The Problem of Pain,81,6280935,C.S. Lewis,The Problem of Pain,,eng,4.12,29179,no
3062,"Nudge: Improving Decisions About Health, Wealth, and Happiness",46,300122233,"Richard H. Thaler, Cass R. Sunstein","Nudge: Improving Decisions About Health, Wealth, and Happiness",,eng,3.8,29552,no
3063,"The Dark Is Rising (The Dark is Rising, #2)",96,1416949658,Susan Cooper,The Dark Is Rising,,eng,4.07,39881,no
3064,Purity,66,374239215,Jonathan Franzen,Purity,,eng,3.59,24811,no
3065,The Door to December,51,451205421,"Richard Paige, Dean Koontz",The Door to December,,en-US,3.94,30599,no
3066,"Four Blind Mice (Alex Cross, #8)",70,747266921,James Patterson,Four Blind Mice,,en-US,3.98,33668,no
3067,True Colors,48,312364105,Kristin Hannah,True Colors,,,3.89,31276,no
3068,"Slapstick, or Lonesome No More!",65,385334230,Kurt Vonnegut Jr.,Slapstick,,eng,3.87,27371,no
3069,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,46,812975219,Nassim Nicholas Taleb,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,,eng,4.05,28674,no
3070,"Labyrinth (Languedoc, #1)",106,425213978,Kate Mosse,Labyrinth,,eng,3.55,36237,no
3071,Founding Brothers: The Revolutionary Generation,29,375705244,Joseph J. Ellis,Founding Brothers: The Revolutionary Generation,,en-GB,3.92,31610,no
3072,Forward the Foundation (Foundation: Prequel #2),92,553565079,Isaac Asimov,Forward the Foundation,,eng,4.13,31686,no
3073,"Saphirblau (Edelstein-Trilogie, #2)",68,3401063472,Kerstin Gier,Saphirblau,,ger,4.19,25767,no
3074,"Going Clear: Scientology, Hollywood, and the Prison of Belief",24,307700666,Lawrence Wright,"Going Clear: Scientology, Hollywood, and the Prison of Belief",,eng,4.02,26117,no
3075,"Twilight: The Graphic Novel, Vol. 1 (Twilight: The Graphic Novel, #1)",43,759529434,"Young Kim, Stephenie Meyer",Twilight: The Graphic Novel,,en-US,3.74,37292,no
3076,The French Lieutenant's Woman,137,99478331,John Fowles,The French Lieutenant's Woman,,eng,3.85,34897,no
3077,The Rime of the Ancient Mariner,303,486223051,"Samuel Taylor Coleridge, Gustave Doré",The Rime of the Ancient Mariner,,eng,3.93,37299,no
3078,The Paper Bag Princess,42,920236162,"Robert Munsch, Michael Martchenko",The Paper Bag Princess,,en-GB,4.32,38040,no
3079,Tortilla Flat,145,582461502,John Steinbeck,Tortilla Flat,,eng,3.82,30048,no
3080,"King Solomon's Mines (Allan Quatermain, #1)",555,812966295,H. Rider Haggard,King Solomon's Mines,,eng,3.8,31191,yes
3081,"Love Unrehearsed (Love, #2)",13,,Tina Reber,Love Unrehearsed,,eng,4.26,42280,no
3082,Brief Lives (The Sandman #7),29,1563891379,"Neil Gaiman, Jill Thompson, Vince Locke, Peter Straub",The Sandman: Brief Lives,,eng,4.55,36487,no
3083,"Nightfall (The Vampire Diaries: The Return, #1)",61,61720771,L.J. Smith,The Return: Nightfall,,en-US,3.57,40213,no
3084,"The People of Sparks (Book of Ember, #2)",41,375828257,Jeanne DuPrau,The People of Sparks,,eng,3.65,40859,no
3085,Narcissus and Goldmund,214,374506841,"Hermann Hesse, Ursule Molinaro",Narziß und Goldmund,,eng,4.19,25544,no
3086,Fables and Reflections (The Sandman #6),36,1563891069,"Neil Gaiman, Bryan Talbot, Stan Woch, P. Craig Russell, Shawn McManus, John Watkiss, Jill Thompson, Duncan Eagleson, Kent Williams, Todd Klein",The Sandman: Fables and Reflections,,eng,4.45,35930,no
3087,"The Bone Season (The Bone Season, #1)",71,1620401398,Samantha Shannon,The Bone Season,,eng,3.75,27652,no
3088,Little Dorrit,442,141439963,"Charles Dickens, Helen Small, Stephen Wall",Little Dorrit,,eng,3.97,33997,no
3089,"Eagle Strike (Alex Rider, #4)",65,142406139,Anthony Horowitz,Eagle Strike,,,4.11,37051,no
3090,Valley of the Dolls,79,739418378,Jacqueline Susann,Valley of the Dolls,,en-US,3.7,25210,no
3091,The Source,56,375760385,James A. Michener,The Source,,eng,4.3,31499,no
3092,You Shall Know Our Velocity!,45,1400033543,Dave Eggers,You Shall Know Our Velocity!,,eng,3.62,23985,no
3093,ثلاثية غرناطة,17,9770907375,"Radwa Ashour, رضوى عاشور",ثلاثية غرناطة,,ara,4.29,27568,no
3094,We're Going on a Bear Hunt,93,689853491,"Michael Rosen, Helen Oxenbury",We're Going on a Bear Hunt,,eng,4.27,32869,no
3095,"Vampire Academy Collection (Vampire Academy, #1-3)",8,1595142711,Richelle Mead,Vampire Academy Collection,,,4.61,30166,no
3096,"Guardians of the West (The Malloreon, #1)",45,345352661,David Eddings,Guardians of the West,,en-US,4.09,37943,no
3097,The Search,62,399156577,Nora Roberts,The Search,,eng,4.11,34973,no
3098,"Honeymoon (Honeymoon, #1)",75,446613371,"James Patterson, Howard Roughan",Honeymoon,,eng,3.81,30756,no
3099,Pandora's Star,39,345461622,Peter F. Hamilton,Pandora's Star,,eng,4.24,28386,no
3100,How to Eat Fried Worms,45,440421853,Thomas Rockwell,How to Eat Fried Worms,,eng,3.75,37888,no
3101,The Raven and other poems,5,439224063,"Edgar Allan Poe, Philip Pullman",The Raven and Other Poems,,en-US,4.3,34428,no
3102,The Weight of Silence,62,077832740X,Heather Gudenkauf,The Weight of Silence,,eng,3.93,33235,no
3103,Trigger Warning: Short Fictions and Disturbances,40,62330268,Neil Gaiman,Trigger Warning: Short Fictions and Disturbances,,eng,3.92,29215,no
3104,Lincoln,16,068482535X,David Herbert Donald,Lincoln,,eng,4.17,25995,no
3105,"Magic Burns (Kate Daniels, #2)",33,441015832,Ilona Andrews,Magic Burns,,en-US,4.33,50899,no
3106,The Quiet American,135,143039024,"Graham Greene, Robert  Stone",The Quiet American,,eng,3.96,30395,no
3107,"The Proposition (The Proposition, #1)",19,1480114480,Katie Ashley,The Proposition,,eng,4.05,43605,no
3108,"Cause of Death (Kay Scarpetta, #7)",102,425213382,Patricia Cornwell,Cause of Death,,en-US,3.93,35742,no
3109,Master and Commander,104,393307050,Patrick O'Brian,Master and Commander,,eng,4.1,31215,no
3110,"Dragon Ball, Vol. 1: The Monkey King (Dragon Ball, #1)",36,575077352,Akira Toriyama,孫悟空と仲間たち,,eng,4.42,27382,no
3111,Revelation Space,46,441009425,Alastair Reynolds,Revelation Space,,eng,3.97,30332,no
3112,"Private (Private, #1)",54,316096156,"James Patterson, Maxine Paetro",Private,,eng,3.88,31061,no
3113,"Wicked Appetite (Lizzy & Diesel, #1)",28,312652917,Janet Evanovich,Wicked Appetite,,en-US,3.77,38918,no
3114,"Tales from a Not-So-Fabulous Life (Dork Diaries, #1)",64,1416980067,Rachel Renée Russell,Tales from a Not-So-Fabulous Life,,eng,4.16,31712,no
3115,A Hunger Like No Other (Immortals After Dark #2),52,1416509879,Kresley Cole,A Hunger Like No Other,,eng,4.21,49298,no
3116,"A Million Suns (Across the Universe, #2)",35,159514398X,Beth Revis,A Million Suns ,,eng,4.04,42620,no
3117,"The High Lord (Black Magician Trilogy, #3)",67,1841493155,Trudi Canavan,The High Lord,,eng,4.15,33784,no
3118,The Valley of Amazement,60,62107313,Amy Tan,The Valley of Amazement,,eng,3.6,27628,no
3119,Three Weeks With My Brother,54,446694851,"Nicholas Sparks, Micah Sparks",Three Weeks with My Brother,,eng,4.01,32208,no
3120,The High King (The Chronicles of Prydain #5),62,080508052X,Lloyd Alexander,The High King ,,eng,4.26,41448,no
3121,"Die for Me (Revenants, #1)",32,62004018,Amy Plum,Die for Me,,eng,4,45756,no
3122,Gift from the Sea,75,394724550,Anne Morrow Lindbergh,Gift from the Sea,,,4.18,30741,no
3123,Confessions of an Economic Hit Man,71,452287081,John Perkins,Confessions of an Economic Hit Man,,en-US,3.83,19726,no
3124,Ficciones,135,802130305,"Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner",Ficciones,,en-US,4.47,28657,no
3125,"Winter Prey (Lucas Davenport, #5)",31,425141233,John Sandford,Winter Prey,,eng,4.24,31336,no
3126,The Complete Short Stories,63,684843323,Ernest Hemingway,The Complete Short Stories of Ernest Hemingway,,en-US,4.28,28129,no
3127,"Dandelion Wine (Green Town, #1)",136,671037706,Ray Bradbury,Dandelion Wine,,eng,4.08,32867,no
3128,The Mummy (Ramses the Damned #1),57,009947137X,Anne Rice,The Mummy,,eng,3.81,34795,no
3129,Switch: How to Change Things When Change Is Hard,56,385528752,"Chip Heath, Dan Heath",Switch: How to Change Things When Change Is Hard,,eng,4.02,26820,no
3130,Trail of Broken Wings,9,,Sejal Badani,Trail of Broken Wings,,eng,3.94,25413,no
3131,The Collector,123,99470470,John Fowles,The Collector,,eng,3.99,32129,no
3132,Fairest,19,60734086,Gail Carson Levine,Fairest,,eng,3.86,50719,no
3133,Timequake,69,99267543,Kurt Vonnegut Jr.,Timequake,,eng,3.71,23562,no
3134,The Orchardist,31,006218850X,Amanda Coplin,The Orchardist,,,3.75,30121,no
3135,"One Summer: America, 1927",41,767919408,Bill Bryson,One Summer: America 1927,,eng,4.06,27237,no
3136,Evening Class,74,752876821,Maeve Binchy,Evening Class,,en-GB,3.98,32639,no
3137,"The Talismans of Shannara (Heritage of Shannara, #4)",45,1857239016,Terry Brooks,The Talismans of Shannara,,eng,4.01,32139,no
3138,"Anne of Windy Poplars (Anne of Green Gables, #4)",187,808516965,L.M. Montgomery,Anne of Windy Poplars,,,4.04,47657,no
3139,A Hero of Our Time,317,014044176X,"Mikhail Lermontov, Paul Foote",Герой нашего времени,,eng,4.11,29747,no
3140,The Atonement Child,30,084230052X,Francine Rivers,The Atonement Child,,en-US,4.26,29250,no
3141,Amsterdam,97,385494246,Ian McEwan,Amsterdam,,,3.41,30469,no
3142,Theodore Rex,24,812966007,Edmund Morris,Theodore Rex,,eng,4.16,29474,no
3143,The Far Pavilions,59,031215125X,M.M. Kaye,The Far Pavilions,,en-US,4.2,33348,no
3144,"Nothing to Lose (Jack Reacher, #12)",72,385340567,Lee Child,Nothing to Lose,,en-US,3.9,31780,no
3145,"Falling into You (Falling, #1)",27,,Jasinda Wilder,Falling Into You,,eng,4.04,43246,no
3146,Adultery,88,1101874082,Paulo Coelho,Adultério,,eng,3.01,24797,no
3147,"The Rithmatist (The Rithmatist, #1)",38,,Brandon Sanderson,The Rithmatist ,,eng,4.25,15977,no
3148,The Christmas Shoes (Christmas Hope #1),23,312289510,Donna VanLiere,The Christmas Shoes,,en-US,4.22,29216,yes
3149,Skinny Bitch,36,762424931,"Rory Freedman, Kim Barnouin","Skinny Bitch: A No-Nonsense, Tough-Love Guide for Savvy Girls Who Want to Stop Eating Crap and Start Looking Fabulous!",,en-US,3.34,26665,no
3150,"Mystery Man (Dream Man, #1)",21,,Kristen Ashley,"Mystery Man (Dream Man, #1)",,eng,4.25,53263,no
3151,Curious George Goes to the Hospital,19,395181585,"Margret Rey, H.A. Rey",Curious George Goes to the Hospital,,eng,4.22,32218,no
3152,The Snowball: Warren Buffett and the Business of Life,7,553805096,Alice Schroeder,The Snowball: Warren Buffett and the Business of Life,,eng,4.05,27007,no
3153,"The Bride (Lairds' Fiancées, #1)",70,743452925,Julie Garwood,The Bride,,eng,4.26,39925,no
3154,"Erak's Ransom (Ranger's Apprentice, #7)",40,1741662095,John Flanagan,Erak's Ransom,,eng,4.31,34286,no
3155,Missing You,73,525953493,Harlan Coben,Missing Υou,,eng,3.95,24925,no
3156,Snow,1,375706860,"Orhan Pamuk, Maureen Freely",Kar,,eng,3.55,27132,no
3157,"Halt's Peril (Ranger's Apprentice, #9)",40,1741663024,John Flanagan,Halt's Peril,,eng,4.38,33782,no
3158,"The Apprentice (Rizzoli & Isles, #2)",101,345447867,Tess Gerritsen,The Apprentice,,eng,4.14,32519,no
3159,Betty Crocker's Cookbook,76,307098222,Betty Crocker,Betty Crocker's Cookbook,,eng,4.25,27892,no
3160,Elsewhere,42,312367465,Gabrielle Zevin,Elsewhere,,en-US,3.91,40906,no
